condition,sample_id,fold,repeat,k,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
A0,KYOw02763,2,3,12,102462,12,0.34930998809314673,False,"[1287, 21295, 35791, 3236, 332, 434, 10602, 10638, 264, 10725, 7340, 518]"
A0,KYOw02763,2,3,14,102462,14,0.30787999453455916,False,"[437, 568, 1652, 516, 736, 8279, 31546, 10986, 20249, 258, 1968, 228, 14845, 10194]"
A0,KYOw02764,2,3,2,105716,2,0.7674713383026222,False,"[24582, 81134]"
A0,KYOw02764,2,3,4,105716,4,0.7669605357750955,False,"[81080, 21406, 1725, 1505]"
A0,KYOw02764,2,3,6,105716,6,0.7521472624768247,False,"[22725, 141, 79514, 1355, 1745, 236]"
A0,KYOw02764,2,3,8,105716,8,0.4339078285216996,False,"[37142, 521, 20159, 321, 227, 10, 45871, 1465]"
A0,KYOw02764,2,3,10,105716,10,0.4147527337394529,False,"[38638, 19927, 218, 310, 89, 13, 43846, 886, 444, 1345]"
A0,KYOw02764,2,3,12,105716,12,0.3931476786862916,False,"[1384, 41562, 768, 40771, 69, 12, 450, 19831, 11, 264, 383, 211]"
A0,KYOw02764,2,3,14,105716,14,0.3935828067652957,False,"[10, 1124, 41608, 215, 19, 628, 964, 19799, 40223, 1, 391, 70, 249, 415]"
A0,KYOw02770,2,3,2,33403,2,0.6344939077328383,False,"[12209, 21194]"
A0,KYOw02770,2,3,4,33403,4,0.521929168038799,False,"[17434, 12128, 1934, 1907]"
A0,KYOw02770,2,3,6,33403,6,0.49348860880759216,False,"[11079, 482, 16484, 1604, 2654, 1100]"
A0,KYOw02770,2,3,8,33403,8,0.33332335418974346,False,"[11134, 740, 10935, 3142, 1093, 23, 4825, 1511]"
A0,KYOw02770,2,3,10,33403,10,0.3379337185282759,False,"[11288, 9968, 1336, 451, 326, 122, 4616, 2395, 637, 2264]"
A0,KYOw02770,2,3,12,33403,12,0.3018890518815675,False,"[1532, 4359, 378, 10084, 148, 123, 648, 9935, 71, 354, 4441, 1330]"
A0,KYOw02770,2,3,14,33403,14,0.2977876238661198,False,"[118, 1057, 9456, 1339, 898, 4955, 143, 9947, 4230, 5, 152, 107, 372, 624]"
A0,KYOw02771,2,3,2,114096,2,0.5412196746599355,False,"[52345, 61751]"
A0,KYOw02771,2,3,4,114096,4,0.5051973776468939,False,"[5966, 49753, 57641, 736]"
A0,KYOw02771,2,3,6,114096,6,0.4961961856682092,False,"[49843, 21, 5489, 56614, 1568, 561]"
A0,KYOw02771,2,3,8,114096,7,0.4652923853596971,False,"[3971, 53088, 49637, 1245, 555, 0, 4961, 639]"
A0,KYOw02771,2,3,10,114096,10,0.3564454494460805,False,"[1093, 9680, 470, 34225, 15, 80, 5039, 21684, 40669, 1141]"
A0,KYOw02771,2,3,12,114096,12,0.35903975599495164,False,"[918, 3818, 28382, 927, 6, 97, 40965, 9240, 1, 28371, 916, 455]"
A0,KYOw02771,2,3,14,114096,13,0.35258028327022856,False,"[95, 366, 642, 453, 170, 572, 21356, 9733, 2956, 0, 5074, 3, 32448, 40228]"
A0,KYOw02789,2,3,2,125946,2,0.9831515093770345,False,"[123824, 2122]"
A0,KYOw02789,2,3,4,125946,3,0.8432105823130548,False,"[0, 106199, 56, 19691]"
A0,KYOw02789,2,3,6,125946,5,0.9848188906356693,False,"[1, 154, 0, 2, 1755, 124034]"
A0,KYOw02789,2,3,8,125946,5,0.9849618090292666,False,"[0, 1, 0, 1028, 124052, 73, 0, 792]"
A0,KYOw02789,2,3,10,125946,6,0.8022406428151747,False,"[0, 0, 101039, 2, 60, 23008, 1, 0, 0, 1836]"
A0,KYOw02789,2,3,12,125946,8,0.7786988074254045,False,"[1486, 1, 0, 0, 232, 25982, 0, 0, 16, 2, 153, 98074]"
A0,KYOw02789,2,3,14,125946,7,0.7721563209629524,False,"[25846, 167, 0, 97250, 2661, 0, 0, 0, 0, 13, 0, 8, 1, 0]"
A0,KYOw16714,2,3,2,46127,2,0.5398790296355713,False,"[21224, 24903]"
A0,KYOw16714,2,3,4,46127,4,0.4574977778741301,False,"[15130, 21103, 9054, 840]"
A0,KYOw16714,2,3,6,46127,6,0.45060376785830425,False,"[20785, 8, 14632, 8796, 1565, 341]"
A0,KYOw16714,2,3,8,46127,8,0.4499100310013658,False,"[11231, 6544, 20753, 2478, 338, 1, 4113, 669]"
A0,KYOw16714,2,3,10,46127,10,0.35547510135061894,False,"[4979, 16397, 424, 2001, 5, 25, 3923, 12816, 4262, 1295]"
A0,KYOw16714,2,3,12,46127,12,0.352028096342706,False,"[922, 3764, 8958, 4847, 8, 27, 4406, 16238, 2, 1901, 4624, 430]"
A0,KYOw16714,2,3,14,46127,14,0.35556181845773627,False,"[27, 498, 2878, 427, 336, 7729, 7362, 16401, 3403, 1, 656, 8, 2163, 4238]"
A0,KYOw16716,2,3,2,80056,2,0.6813355651044269,False,"[25511, 54545]"
A0,KYOw16716,2,3,4,80056,4,0.4176201658838813,False,"[20268, 25025, 33433, 1330]"
A0,KYOw16716,2,3,6,80056,6,0.415084440891376,False,"[24358, 48, 19380, 33230, 2208, 832]"
A0,KYOw16716,2,3,8,80056,8,0.36609373438592985,False,"[14855, 29308, 24060, 2633, 829, 4, 7332, 1035]"
A0,KYOw16716,2,3,10,80056,10,0.40115669031677825,False,"[4560, 14167, 692, 9454, 24, 211, 7093, 32115, 9899, 1841]"
A0,KYOw16716,2,3,12,80056,12,0.39332467272908966,False,"[1245, 6506, 31488, 4284, 100, 246, 10140, 13885, 5, 8102, 3401, 654]"
A0,KYOw16716,2,3,14,80056,14,0.3540396722294394,False,"[239, 631, 2649, 663, 648, 4644, 28343, 14184, 5985, 2, 1143, 52, 11083, 9790]"
A0,KYOw16750,2,3,2,58739,2,0.5805512521493386,False,"[24638, 34101]"
A0,KYOw16750,2,3,4,58739,4,0.5059160012938593,False,"[4848, 23616, 29717, 558]"
A0,KYOw16750,2,3,6,58739,6,0.4957694206574848,False,"[23568, 5, 4760, 29121, 970, 315]"
A0,KYOw16750,2,3,8,58739,7,0.39680621052452375,False,"[1477, 19274, 23308, 1192, 313, 0, 12668, 507]"
A0,KYOw16750,2,3,10,58739,10,0.264185634757146,False,"[252, 7823, 345, 11067, 3, 4, 12277, 10657, 15518, 793]"
A0,KYOw16750,2,3,12,58739,12,0.2684417507958937,False,"[620, 11879, 11192, 203, 4, 7, 15768, 7465, 2, 9925, 1324, 350]"
A0,KYOw16750,2,3,14,58739,13,0.26008273889579325,False,"[8, 342, 108, 346, 48, 1405, 8751, 7859, 10531, 0, 1338, 24, 12702, 15277]"
A0,KYOw02715,3,1,2,65124,2,0.517551133222775,False,"[33705, 31419]"
A0,KYOw02715,3,1,4,65124,4,0.488882746760027,False,"[31838, 31341, 1420, 525]"
A0,KYOw02715,3,1,6,65124,6,0.4982187826300596,False,"[32446, 9, 473, 65, 807, 31324]"
A0,KYOw02715,3,1,8,65124,8,0.48062158344082057,False,"[31300, 5, 13995, 19024, 4, 291, 7, 498]"
A0,KYOw02715,3,1,10,65124,9,0.4808365579509858,False,"[0, 3562, 8, 31314, 49, 114, 7, 41, 30012, 17]"
A0,KYOw02715,3,1,12,65124,11,0.4807137153737485,False,"[4, 29113, 1, 5, 5, 219, 107, 4066, 21, 0, 277, 31306]"
A0,KYOw02715,3,1,14,65124,13,0.4276610773294024,False,"[4703, 0, 6, 27851, 75, 2, 7905, 1, 22, 14, 160, 13, 23418, 954]"
A0,KYOw02716,3,1,2,62799,2,0.9947929107151388,False,"[62472, 327]"
A0,KYOw02716,3,1,4,62799,4,0.7632287138330228,False,"[47930, 155, 13812, 902]"
A0,KYOw02716,3,1,6,62799,6,0.7366677813340977,False,"[8367, 3, 825, 46262, 7162, 180]"
A0,KYOw02716,3,1,8,62799,7,0.8761604484147837,False,"[134, 55022, 4972, 315, 0, 1454, 7, 895]"
A0,KYOw02716,3,1,10,62799,10,0.8673545757098043,False,"[15, 3270, 165, 149, 54469, 241, 3, 113, 538, 3836]"
A0,KYOw02716,3,1,12,62799,11,0.4343540502237297,False,"[0, 59, 26797, 3, 112, 484, 6368, 1505, 53, 14, 27277, 127]"
A0,KYOw02716,3,1,14,62799,13,0.39153489705250083,False,"[639, 13, 1, 36, 149, 112, 137, 0, 7, 22867, 24588, 12354, 45, 1851]"
A0,KYOw02717,3,1,2,82044,2,0.8773097362390913,False,"[71978, 10066]"
A0,KYOw02717,3,1,4,82044,4,0.8173784798400858,False,"[67061, 10033, 4487, 463]"
A0,KYOw02717,3,1,6,82044,6,0.6734678952757057,False,"[55254, 8, 429, 12839, 3489, 10025]"
A0,KYOw02717,3,1,8,82044,8,0.5520330554336698,False,"[10003, 5302, 18728, 45291, 8, 2251, 3, 458]"
A0,KYOw02717,3,1,10,82044,10,0.6573058358929355,False,"[4, 4761, 1980, 10014, 9334, 108, 7, 710, 53928, 1198]"
A0,KYOw02717,3,1,12,82044,11,0.6205938277022086,False,"[7, 50916, 1638, 0, 1572, 261, 1935, 4126, 586, 4, 10997, 10002]"
A0,KYOw02717,3,1,14,82044,13,0.6155599434449808,False,"[4594, 1, 7, 50503, 47, 781, 487, 0, 467, 4397, 8041, 1937, 9532, 1250]"
A0,KYOw02756,3,1,2,101107,2,0.8699991098539172,False,"[87963, 13144]"
A0,KYOw02756,3,1,4,101107,4,0.8032876061993729,False,"[81218, 13074, 5291, 1524]"
A0,KYOw02756,3,1,6,101107,6,0.6753637235799698,False,"[68284, 25, 1396, 14740, 3596, 13066]"
A0,KYOw02756,3,1,8,101107,8,0.4944365869821081,False,"[13054, 5611, 49991, 28974, 13, 2021, 50, 1393]"
A0,KYOw02756,3,1,10,101107,10,0.5948351746169899,False,"[50, 7629, 5876, 13011, 12335, 849, 24, 297, 60142, 894]"
A0,KYOw02756,3,1,12,101107,12,0.48850227976302335,False,"[11, 49391, 2549, 55, 5285, 1074, 2226, 5768, 55, 50, 21638, 13005]"
A0,KYOw02756,3,1,14,101107,14,0.505098558952397,False,"[5413, 20, 6, 51069, 305, 3653, 4082, 24, 19, 6430, 17168, 908, 8975, 3035]"
A0,KYOw02758,3,1,2,72279,2,0.9898034007111333,False,"[71542, 737]"
A0,KYOw02758,3,1,4,72279,4,0.7904923975151842,False,"[57136, 666, 13469, 1008]"
A0,KYOw02758,3,1,6,72279,6,0.4331548582575852,False,"[29147, 383, 804, 31308, 10274, 363]"
A0,KYOw02758,3,1,8,72279,8,0.5557354141590227,False,"[362, 40168, 20343, 3872, 382, 6448, 5, 699]"
A0,KYOw02758,3,1,10,72279,10,0.583322956875441,False,"[273, 3004, 9426, 89, 42162, 311, 381, 3499, 8980, 4154]"
A0,KYOw02758,3,1,12,72279,11,0.5513357960126731,False,"[380, 2027, 14234, 0, 4985, 477, 5118, 1564, 3282, 273, 39850, 89]"
A0,KYOw02758,3,1,14,72279,13,0.526114085695707,False,"[932, 266, 379, 1253, 280, 7148, 4, 0, 3217, 12140, 38027, 7574, 93, 966]"
A0,KYOw02760,3,1,2,50128,2,0.9632540695818704,False,"[48286, 1842]"
A0,KYOw02760,3,1,4,50128,4,0.933091286307054,False,"[46774, 1834, 1316, 204]"
A0,KYOw02760,3,1,6,50128,5,0.6095196297478456,False,"[16564, 0, 191, 30554, 985, 1834]"
A0,KYOw02760,3,1,8,50128,6,0.591166613469518,False,"[1822, 10188, 7831, 29634, 0, 484, 0, 169]"
A0,KYOw02760,3,1,10,50128,9,0.3496050111714012,False,"[890, 1227, 17525, 930, 14283, 43, 0, 56, 14516, 658]"
A0,KYOw02760,3,1,12,50128,10,0.34088732843919567,False,"[0, 10258, 4193, 0, 17088, 53, 843, 916, 48, 889, 14912, 928]"
A0,KYOw02760,3,1,14,50128,12,0.3094478135971912,False,"[570, 86, 0, 10992, 11, 15512, 47, 0, 35, 8291, 11723, 624, 1690, 547]"
A0,KYOw02780,3,1,2,56464,2,0.6666017285349958,False,"[37639, 18825]"
A0,KYOw02780,3,1,4,56464,4,0.6377337772740153,False,"[36009, 18821, 1502, 132]"
A0,KYOw02780,3,1,6,56464,5,0.45425403797109665,False,"[10820, 0, 133, 25649, 1043, 18819]"
A0,KYOw02780,3,1,8,56464,7,0.4211355908189289,False,"[18816, 23779, 8103, 5242, 0, 381, 10, 133]"
A0,KYOw02780,3,1,10,56464,7,0.45577713233210543,False,"[0, 2969, 5172, 18817, 25735, 25, 0, 0, 3207, 539]"
A0,KYOw02780,3,1,12,56464,8,0.3332211674695381,False,"[0, 2025, 17691, 0, 2871, 32, 755, 2333, 0, 0, 11942, 18815]"
A0,KYOw02780,3,1,14,56464,10,0.4075340039671295,False,"[2477, 0, 0, 2129, 5, 2322, 8390, 0, 0, 23011, 6554, 609, 10429, 538]"
A0,KYOw02784,3,1,2,117549,2,0.6432806744421475,False,"[75617, 41932]"
A0,KYOw02784,3,1,4,117549,4,0.6337016903589141,False,"[74491, 41847, 1024, 187]"
A0,KYOw02784,3,1,6,117549,5,0.4780899880050022,False,"[56199, 0, 166, 18614, 707, 41863]"
A0,KYOw02784,3,1,8,117549,6,0.35530714850828166,False,"[41766, 11355, 37109, 26766, 0, 378, 0, 175]"
A0,KYOw02784,3,1,10,117549,9,0.37782541748547416,False,"[1, 2962, 10361, 41749, 17617, 85, 0, 3, 44413, 358]"
A0,KYOw02784,3,1,12,117549,9,0.35487328688461833,False,"[0, 33729, 4177, 0, 9417, 122, 704, 2926, 0, 1, 24758, 41715]"
A0,KYOw02784,3,1,14,117549,10,0.28581272490620935,False,"[4844, 0, 0, 33597, 22, 8666, 18474, 0, 0, 7345, 20426, 363, 23309, 503]"
A0,KYOw02790,3,1,2,26249,2,0.987161415672978,False,"[25912, 337]"
A0,KYOw02790,3,1,4,26249,4,0.5831079279210637,False,"[8108, 256, 15306, 2579]"
A0,KYOw02790,3,1,6,26249,6,0.4646272238942436,False,"[6317, 152, 2363, 4999, 12196, 222]"
A0,KYOw02790,3,1,8,26249,8,0.3180311630919273,False,"[221, 7759, 7056, 439, 110, 8348, 98, 2218]"
A0,KYOw02790,3,1,10,26249,9,0.2762771915120576,False,"[0, 6369, 632, 221, 7252, 1993, 152, 1923, 850, 6857]"
A0,KYOw02790,3,1,12,26249,11,0.3048878052497238,False,"[103, 143, 1484, 118, 440, 2075, 7547, 4677, 1438, 0, 8003, 221]"
A0,KYOw02790,3,1,14,26249,13,0.33814621509390835,False,"[4100, 0, 87, 56, 1311, 504, 135, 31, 1399, 368, 7587, 8876, 86, 1709]"
A0,KYOw16702,3,1,2,33939,2,0.995256194937977,False,"[33778, 161]"
A0,KYOw16702,3,1,4,33939,4,0.7633401101977076,False,"[25907, 116, 6843, 1073]"
A0,KYOw16702,3,1,6,33939,6,0.4658652287928342,False,"[11899, 172, 798, 15811, 5245, 14]"
A0,KYOw16702,3,1,8,33939,8,0.6058516750640855,False,"[14, 20562, 8409, 236, 169, 3939, 3, 607]"
A0,KYOw16702,3,1,10,33939,9,0.6075016942160936,False,"[0, 2383, 4434, 14, 20618, 313, 171, 2912, 1658, 1436]"
A0,KYOw16702,3,1,12,33939,11,0.47337870886001354,False,"[165, 98, 9847, 1, 1112, 437, 1789, 1497, 2913, 0, 16066, 14]"
A0,KYOw16702,3,1,14,33939,12,0.4561419016470727,False,"[1215, 0, 159, 27, 212, 2752, 10, 0, 2823, 7645, 15481, 2957, 4, 654]"
A0,KYOw02715,3,2,2,65124,2,0.9754007739082365,False,"[63522, 1602]"
A0,KYOw02715,3,2,4,65124,3,0.586726859529513,False,"[25742, 0, 1172, 38210]"
A0,KYOw02715,3,2,6,65124,6,0.8211565628646889,False,"[9580, 167, 81, 1593, 53477, 226]"
A0,KYOw02715,3,2,8,65124,8,0.8436060438548001,False,"[54939, 1195, 547, 2, 124, 68, 2022, 6227]"
A0,KYOw02715,3,2,10,65124,7,0.8064308089183712,False,"[123, 0, 155, 1290, 52518, 74, 10007, 0, 957, 0]"
A0,KYOw02715,3,2,12,65124,10,0.8112370247527794,False,"[16, 2829, 111, 3722, 52831, 0, 472, 3, 94, 0, 5016, 30]"
A0,KYOw02715,3,2,14,65124,11,0.7841348811498066,False,"[0, 51066, 0, 18, 19, 146, 5, 0, 3251, 2500, 946, 432, 21, 6720]"
A0,KYOw02716,3,2,2,62799,2,0.8532301469768627,False,"[53582, 9217]"
A0,KYOw02716,3,2,4,62799,4,0.9587891526935143,False,"[60211, 25, 2192, 371]"
A0,KYOw02716,3,2,6,62799,6,0.6960938868453319,False,"[176, 413, 5, 17118, 1373, 43714]"
A0,KYOw02716,3,2,8,62799,8,0.8022579977388175,False,"[278, 4094, 168, 50381, 290, 4, 97, 7487]"
A0,KYOw02716,3,2,10,62799,9,0.8795044507078138,False,"[191, 27, 385, 6205, 573, 4, 176, 6, 55232, 0]"
A0,KYOw02716,3,2,12,62799,11,0.8865427793436201,False,"[128, 89, 303, 1293, 65, 18, 2551, 7, 55674, 0, 2670, 1]"
A0,KYOw02716,3,2,14,62799,12,0.5728753642573926,False,"[18, 54, 0, 21714, 84, 765, 5, 1197, 333, 77, 35976, 1062, 0, 1514]"
A0,KYOw02717,3,2,2,82044,2,0.9571327580322754,False,"[78527, 3517]"
A0,KYOw02717,3,2,4,82044,4,0.835941689824972,False,"[68584, 20, 2459, 10981]"
A0,KYOw02717,3,2,6,82044,6,0.6412656623275316,False,"[5067, 214, 50, 4416, 52612, 19685]"
A0,KYOw02717,3,2,8,82044,8,0.5022183218760665,False,"[20202, 3127, 11274, 2456, 169, 41, 3571, 41204]"
A0,KYOw02717,3,2,10,82044,9,0.5058992735605286,False,"[8262, 14, 208, 3338, 41506, 34, 5101, 3, 23578, 0]"
A0,KYOw02717,3,2,12,82044,11,0.5331285651601579,False,"[1745, 3619, 169, 4168, 21993, 8, 2256, 3, 4313, 0, 43740, 30]"
A0,KYOw02717,3,2,14,82044,12,0.5029740139437375,False,"[7, 19531, 0, 6952, 1337, 1163, 0, 266, 2827, 3435, 4712, 528, 20, 41266]"
A0,KYOw02756,3,2,2,101107,2,0.9480945928570722,False,"[95859, 5248]"
A0,KYOw02756,3,2,4,101107,4,0.8589415174023559,False,"[86845, 22, 3934, 10306]"
A0,KYOw02756,3,2,6,101107,6,0.7221062834422938,False,"[4000, 945, 22, 5791, 73010, 17339]"
A0,KYOw02756,3,2,8,101107,8,0.5242663712700406,False,"[27714, 4181, 10871, 1968, 741, 19, 2606, 53007]"
A0,KYOw02756,3,2,10,101107,10,0.5793070707270516,False,"[9729, 60, 893, 4302, 58572, 21, 4054, 2, 23473, 1]"
A0,KYOw02756,3,2,12,101107,11,0.5151473191767137,False,"[4972, 2992, 731, 6270, 27384, 7, 2858, 53, 3751, 0, 52085, 4]"
A0,KYOw02756,3,2,14,101107,14,0.5312194012284016,False,"[6, 22223, 1, 5417, 4202, 1385, 6, 63, 3831, 2891, 5813, 1552, 7, 53710]"
A0,KYOw02758,3,2,2,72279,2,0.8589216784958287,False,"[62082, 10197]"
A0,KYOw02758,3,2,4,72279,4,0.903056212731222,False,"[65272, 74, 6540, 393]"
A0,KYOw02758,3,2,6,72279,6,0.6042557312635759,False,"[207, 534, 1535, 13455, 12873, 43675]"
A0,KYOw02758,3,2,8,72279,8,0.42183760151634636,False,"[1508, 7092, 5612, 25623, 440, 1352, 162, 30490]"
A0,KYOw02758,3,2,10,72279,10,0.6295466179664909,False,"[8198, 85, 494, 7582, 6715, 1383, 116, 1, 45503, 2202]"
A0,KYOw02758,3,2,12,72279,12,0.47507574814261405,False,"[7051, 98, 486, 1816, 1458, 69, 5854, 5, 34338, 1751, 18197, 1156]"
A0,KYOw02758,3,2,14,72279,14,0.3637571078736562,False,"[68, 1092, 1596, 14627, 4766, 3543, 14, 3128, 661, 88, 26292, 771, 954, 14679]"
A0,KYOw02760,3,2,2,50128,2,0.9732883817427386,False,"[48789, 1339]"
A0,KYOw02760,3,2,4,50128,3,0.9578678582827961,False,"[48016, 0, 849, 1263]"
A0,KYOw02760,3,2,6,50128,6,0.6800590488349825,False,"[665, 76, 1, 1515, 13781, 34090]"
A0,KYOw02760,3,2,8,50128,8,0.4602617299712735,False,"[1955, 1141, 23072, 6865, 53, 1, 99, 16942]"
A0,KYOw02760,3,2,10,50128,8,0.45050670284072775,False,"[22583, 12, 72, 1216, 8019, 0, 123, 0, 18067, 36]"
A0,KYOw02760,3,2,12,50128,10,0.44514044047239065,False,"[18454, 63, 41, 807, 2399, 0, 814, 5, 5215, 16, 22314, 0]"
A0,KYOw02760,3,2,14,50128,11,0.3492658793488669,False,"[0, 1845, 7, 11194, 16582, 252, 0, 233, 429, 50, 1813, 215, 0, 17508]"
A0,KYOw02780,3,2,2,56464,2,0.9774723717767073,False,"[55192, 1272]"
A0,KYOw02780,3,2,4,56464,3,0.8558373476905639,False,"[48324, 0, 734, 7406]"
A0,KYOw02780,3,2,6,56464,5,0.5709655709832814,False,"[5527, 33, 0, 1809, 16856, 32239]"
A0,KYOw02780,3,2,8,56464,7,0.38100382544630207,False,"[6402, 1028, 3652, 21513, 23, 0, 4890, 18956]"
A0,KYOw02780,3,2,10,56464,8,0.5686986398413149,False,"[4649, 42, 33, 1120, 12964, 0, 5543, 0, 32111, 2]"
A0,KYOw02780,3,2,12,56464,9,0.3829873901955228,False,"[3644, 5208, 16, 4775, 4514, 0, 569, 8, 21625, 0, 16105, 0]"
A0,KYOw02780,3,2,14,56464,10,0.42922924341173135,False,"[0, 3466, 0, 24236, 1324, 245, 0, 208, 4103, 5169, 4582, 139, 0, 12992]"
A0,KYOw02784,3,2,2,117549,2,0.9922245191367004,False,"[116635, 914]"
A0,KYOw02784,3,2,4,117549,4,0.6443270465933355,False,"[75740, 1, 556, 41252]"
A0,KYOw02784,3,2,6,117549,5,0.7024985325268611,False,"[20102, 118, 0, 1269, 82578, 13482]"
A0,KYOw02784,3,2,8,117549,7,0.4602846472534858,False,"[54106, 814, 15207, 2466, 86, 0, 11057, 33813]"
A0,KYOw02784,3,2,10,117549,7,0.5904346272618227,False,"[14367, 68, 110, 801, 69405, 0, 17876, 0, 14922, 0]"
A0,KYOw02784,3,2,12,117549,8,0.45673719044823863,False,"[9286, 12322, 79, 4077, 53689, 0, 574, 0, 3524, 0, 33998, 0]"
A0,KYOw02784,3,2,14,117549,10,0.4071578660813788,False,"[0, 47861, 0, 5278, 9758, 200, 0, 39, 4402, 11437, 2136, 219, 0, 36219]"
A0,KYOw02790,3,2,2,26249,2,0.6431102137224275,False,"[16881, 9368]"
A0,KYOw02790,3,2,4,26249,3,0.45121718922625625,False,"[11844, 0, 7089, 7316]"
A0,KYOw02790,3,2,6,26249,6,0.3440892986399482,False,"[5711, 2161, 423, 9032, 5764, 3158]"
A0,KYOw02790,3,2,8,26249,8,0.2582193607375519,False,"[3894, 6778, 407, 2374, 2004, 347, 4564, 5881]"
A0,KYOw02790,3,2,10,26249,7,0.2674768562611909,False,"[581, 0, 2117, 7021, 4111, 370, 6075, 0, 5974, 0]"
A0,KYOw02790,3,2,12,26249,10,0.21577964874852376,False,"[358, 5640, 1955, 4561, 1192, 0, 5281, 183, 5664, 0, 1218, 197]"
A0,KYOw02790,3,2,14,26249,12,0.24431406910739456,False,"[0, 934, 0, 1192, 262, 3467, 73, 935, 3917, 5414, 6413, 2273, 162, 1207]"
A0,KYOw16702,3,2,2,33939,2,0.837502578154925,False,"[28424, 5515]"
A0,KYOw16702,3,2,4,33939,3,0.8634314505436224,False,"[29304, 0, 4568, 67]"
A0,KYOw16702,3,2,6,33939,6,0.6460708918942809,False,"[16, 940, 753, 6597, 3706, 21927]"
A0,KYOw16702,3,2,8,33939,8,0.46560004714340436,False,"[234, 3919, 903, 15802, 676, 562, 12, 11831]"
A0,KYOw16702,3,2,10,33939,8,0.6912107015527859,False,"[3418, 0, 809, 3947, 1423, 587, 19, 0, 23459, 277]"
A0,KYOw16702,3,2,12,33939,11,0.6093579657621025,False,"[2364, 16, 562, 1733, 58, 0, 3602, 94, 20681, 92, 4282, 455]"
A0,KYOw16702,3,2,14,33939,13,0.40723061964112084,False,"[0, 24, 67, 9646, 966, 2861, 25, 1709, 808, 14, 13821, 762, 343, 2893]"
A0,KYOw02715,3,3,2,65124,2,0.9752779313309993,False,"[63514, 1610]"
A0,KYOw02715,3,3,4,65124,4,0.8383391683557521,False,"[8080, 613, 1835, 54596]"
A0,KYOw02715,3,3,6,65124,6,0.8214329586634728,False,"[7040, 3763, 10, 76, 53495, 740]"
A0,KYOw02715,3,3,8,65124,7,0.8655027332473435,False,"[1384, 183, 56365, 0, 5854, 75, 31, 1232]"
A0,KYOw02715,3,3,10,65124,9,0.8554757078803513,False,"[5917, 21, 31, 55712, 2535, 828, 0, 15, 3, 62]"
A0,KYOw02715,3,3,12,65124,10,0.7573551993120816,False,"[108, 49322, 45, 1720, 3493, 3088, 0, 4, 4, 7310, 30, 0]"
A0,KYOw02715,3,3,14,65124,11,0.4292426755113322,False,"[68, 26, 1229, 0, 2261, 7811, 137, 10, 0, 4, 25602, 0, 22, 27954]"
A0,KYOw02716,3,3,2,62799,2,0.8406344050064491,False,"[52791, 10008]"
A0,KYOw02716,3,3,4,62799,4,0.9580566569531362,False,"[237, 1086, 60165, 1311]"
A0,KYOw02716,3,3,6,62799,6,0.836812688100129,False,"[7668, 109, 52551, 6, 355, 2110]"
A0,KYOw02716,3,3,8,62799,8,0.8686762528065733,False,"[54552, 468, 573, 21, 118, 5, 245, 6817]"
A0,KYOw02716,3,3,10,62799,10,0.8042166276533066,False,"[78, 174, 1, 467, 3126, 50504, 21, 30, 8188, 210]"
A0,KYOw02716,3,3,12,62799,12,0.8396471281389831,False,"[52729, 171, 120, 2668, 73, 6465, 20, 141, 7, 232, 1, 172]"
A0,KYOw02716,3,3,14,62799,13,0.7972101466583863,False,"[7520, 0, 65, 20, 2620, 1280, 573, 30, 210, 7, 253, 92, 50064, 65]"
A0,KYOw02717,3,3,2,82044,2,0.9568646092340696,False,"[78505, 3539]"
A0,KYOw02717,3,3,4,82044,4,0.762359221880942,False,"[4937, 1254, 13306, 62547]"
A0,KYOw02717,3,3,6,82044,6,0.5152722929159963,False,"[25735, 3893, 8373, 85, 42275, 1683]"
A0,KYOw02717,3,3,8,82044,8,0.5507898200965335,False,"[26017, 239, 45189, 4, 4564, 52, 2773, 3206]"
A0,KYOw02717,3,3,10,82044,10,0.5570303739456877,False,"[4551, 1852, 40, 45701, 3380, 24748, 3, 9, 1686, 74]"
A0,KYOw02717,3,3,12,82044,12,0.4709667983033494,False,"[2641, 28890, 33, 2105, 3699, 38640, 3, 394, 2, 4552, 29, 1056]"
A0,KYOw02717,3,3,14,82044,14,0.35808834284042707,False,"[14748, 25, 3237, 2, 2810, 23400, 244, 3, 1075, 1, 29379, 141, 2254, 4725]"
A0,KYOw02756,3,3,2,101107,2,0.9469275124373189,False,"[95741, 5366]"
A0,KYOw02756,3,3,4,101107,4,0.7692345732738584,False,"[4430, 2573, 16329, 77775]"
A0,KYOw02756,3,3,6,101107,6,0.4471005963978755,False,"[41742, 3618, 7182, 45, 45205, 3315]"
A0,KYOw02756,3,3,8,101107,8,0.5819873994876715,False,"[26539, 918, 58843, 8, 4126, 27, 6390, 4256]"
A0,KYOw02756,3,3,10,101107,10,0.5876348818578337,False,"[4122, 5389, 5, 59414, 5740, 24801, 7, 240, 783, 606]"
A0,KYOw02756,3,3,12,101107,12,0.43836727427378913,False,"[2585, 35033, 396, 4220, 3594, 44322, 7, 2302, 78, 8281, 4, 285]"
A0,KYOw02756,3,3,14,101107,14,0.4214940607475249,False,"[10681, 5, 2786, 3, 4675, 42616, 1094, 175, 349, 16, 28424, 1052, 1798, 7433]"
A0,KYOw02758,3,3,2,72279,2,0.8543422017460119,False,"[61751, 10528]"
