condition,sample_id,fold,repeat,k,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
B1,KYOw02720,1,1,2,131174,2,0.9072605851769405,False,"[119009, 12165]"
B1,KYOw02720,1,1,4,131174,4,0.5020049704972022,False,"[65850, 2733, 51551, 11040]"
B1,KYOw02720,1,1,6,131174,6,0.5838123408602315,False,"[2813, 144, 39204, 76581, 3410, 9022]"
B1,KYOw02720,1,1,8,131174,8,0.5095598213060515,False,"[939, 5460, 39740, 11646, 5767, 672, 109, 66841]"
B1,KYOw02720,1,1,10,131174,10,0.5245475475322854,False,"[106, 5958, 6603, 6745, 210, 33346, 68807, 600, 1808, 6991]"
B1,KYOw02720,1,1,12,131174,12,0.5493619162333999,False,"[8103, 418, 622, 88, 5605, 12443, 97, 72062, 20498, 4388, 5016, 1834]"
B1,KYOw02720,1,1,14,131174,14,0.5685349230792688,False,"[113, 4966, 2833, 22872, 2728, 8075, 218, 17, 2229, 74577, 7729, 63, 4752, 2]"
B1,KYOw02751,1,1,2,71469,2,0.5095356028487876,False,"[35053, 36416]"
B1,KYOw02751,1,1,4,71469,4,0.42698232800235064,False,"[30446, 8800, 1707, 30516]"
B1,KYOw02751,1,1,6,71469,6,0.42881529054555123,False,"[8758, 113, 28326, 3531, 94, 30647]"
B1,KYOw02751,1,1,8,71469,8,0.4537631700457541,False,"[86, 72, 879, 32430, 13673, 7279, 103, 16947]"
B1,KYOw02751,1,1,10,71469,10,0.24991254949698471,False,"[91, 13248, 16882, 46, 76, 837, 15223, 7155, 50, 17861]"
B1,KYOw02751,1,1,12,71469,12,0.2710825672669269,False,"[48, 6736, 78, 30, 12221, 12552, 285, 11318, 286, 8496, 19374, 45]"
B1,KYOw02751,1,1,14,71469,14,0.2746925240313982,False,"[89, 15003, 5705, 477, 153, 38, 4217, 32, 38, 11827, 14162, 17, 19632, 79]"
B1,KYOw02752,1,1,2,117193,2,0.7604976406440658,False,"[89125, 28068]"
B1,KYOw02752,1,1,4,117193,4,0.4654544213391585,False,"[31490, 11932, 54548, 19223]"
B1,KYOw02752,1,1,6,117193,6,0.4430981372607579,False,"[10879, 2318, 24760, 51928, 14958, 12350]"
B1,KYOw02752,1,1,8,117193,8,0.3242343825996433,False,"[5393, 21703, 37998, 12125, 10560, 6858, 1955, 20601]"
B1,KYOw02752,1,1,10,117193,10,0.2569522070430828,False,"[1897, 10191, 2568, 30113, 2284, 24156, 18495, 6122, 9354, 12013]"
B1,KYOw02752,1,1,12,117193,12,0.28025564666831637,False,"[32844, 5624, 3402, 1837, 1688, 14948, 978, 9860, 19048, 8055, 8853, 10056]"
B1,KYOw02752,1,1,14,117193,13,0.2807761555724318,False,"[1274, 2967, 7043, 16356, 7254, 32905, 1851, 1353, 10642, 15055, 11637, 1171, 7685, 0]"
B1,KYOw02766,1,1,2,46176,2,0.5407137907137907,False,"[21208, 24968]"
B1,KYOw02766,1,1,4,46176,4,0.3918269230769231,False,"[6481, 18093, 13550, 8052]"
B1,KYOw02766,1,1,6,46176,6,0.3858714483714484,False,"[17818, 1540, 5630, 12498, 2646, 6044]"
B1,KYOw02766,1,1,8,46176,8,0.36135654885654883,False,"[1084, 2635, 11246, 4853, 4988, 16686, 1394, 3290]"
B1,KYOw02766,1,1,10,46176,10,0.3579781704781705,False,"[1343, 4781, 1763, 2726, 262, 10230, 2859, 16530, 1687, 3995]"
B1,KYOw02766,1,1,12,46176,12,0.2956081081081081,False,"[2523, 13650, 614, 723, 1263, 3300, 3554, 1600, 9894, 3763, 3836, 1456]"
B1,KYOw02766,1,1,14,46176,14,0.2582293832293832,False,"[1274, 1807, 5203, 9648, 2142, 2389, 11924, 1228, 1487, 2247, 3616, 122, 2878, 211]"
B1,KYOw02769,1,1,2,161734,2,0.9070139859275106,False,"[146695, 15039]"
B1,KYOw02769,1,1,4,161734,4,0.45131512236140825,False,"[72993, 7517, 72135, 9089]"
B1,KYOw02769,1,1,6,161734,6,0.5077411057662582,False,"[7145, 2086, 60427, 82119, 2420, 7537]"
B1,KYOw02769,1,1,8,161734,8,0.4076693830610756,False,"[1831, 3059, 62683, 15987, 5705, 4627, 1908, 65934]"
B1,KYOw02769,1,1,10,161734,10,0.39225518443864615,False,"[1832, 5376, 11683, 4747, 1886, 58845, 63441, 3783, 1369, 8772]"
B1,KYOw02769,1,1,12,161734,12,0.34697095230440106,False,"[5649, 3772, 1675, 1684, 3877, 25949, 764, 56117, 50794, 4413, 5690, 1350]"
B1,KYOw02769,1,1,14,161734,14,0.35999851608196176,False,"[1311, 19518, 5071, 52616, 1994, 5812, 1013, 1665, 1216, 58224, 9101, 892, 3118, 183]"
B1,KYOw02774,1,1,2,38927,2,0.823592878978601,False,"[32060, 6867]"
B1,KYOw02774,1,1,4,38927,4,0.5458422174840085,False,"[9622, 2655, 21248, 5402]"
B1,KYOw02774,1,1,6,38927,6,0.5544223803529684,False,"[2721, 477, 7844, 21582, 2657, 3646]"
B1,KYOw02774,1,1,8,38927,8,0.48745086957638656,False,"[609, 4841, 18975, 4202, 3583, 1482, 423, 4812]"
B1,KYOw02774,1,1,10,38927,10,0.3988234387443163,False,"[409, 3252, 430, 7549, 239, 15525, 3623, 1391, 1176, 5333]"
B1,KYOw02774,1,1,12,38927,12,0.3649138130346546,False,"[8436, 1250, 422, 437, 218, 4881, 149, 1391, 14205, 2681, 3602, 1255]"
B1,KYOw02774,1,1,14,38927,14,0.34541577825159914,False,"[345, 604, 2701, 13446, 1871, 8703, 237, 138, 1753, 2709, 5282, 134, 994, 10]"
B1,KYOw02775,1,1,2,51705,2,0.6617348418914999,False,"[17490, 34215]"
B1,KYOw02775,1,1,4,51705,4,0.6184701672952325,False,"[1621, 31978, 15564, 2542]"
B1,KYOw02775,1,1,6,51705,6,0.5602746349482642,False,"[28969, 12333, 1197, 5552, 474, 3180]"
B1,KYOw02775,1,1,8,51705,8,0.46136737259452665,False,"[1555, 163, 5463, 500, 7258, 23855, 11533, 1378]"
B1,KYOw02775,1,1,10,51705,10,0.4236920994101151,False,"[10324, 7205, 1179, 105, 3226, 6429, 911, 21907, 302, 117]"
B1,KYOw02775,1,1,12,51705,12,0.28699352093607966,False,"[71, 14839, 1568, 4834, 862, 123, 12058, 1280, 7499, 8187, 150, 234]"
B1,KYOw02775,1,1,14,51705,14,0.29693453244367085,False,"[12323, 866, 11999, 3625, 465, 56, 15353, 3871, 82, 753, 104, 677, 1334, 197]"
B1,KYOw02776,1,1,2,91475,2,0.7052528013118339,False,"[26962, 64513]"
B1,KYOw02776,1,1,4,91475,4,0.4150970210440011,False,"[17282, 37971, 8082, 28140]"
B1,KYOw02776,1,1,6,91475,6,0.40508335610822627,False,"[37055, 742, 14641, 9856, 642, 28539]"
B1,KYOw02776,1,1,8,91475,8,0.3240557529379612,False,"[328, 862, 6214, 12784, 29643, 29399, 639, 11606]"
B1,KYOw02776,1,1,10,91475,10,0.32441650724241594,False,"[540, 28537, 5600, 1475, 260, 5337, 10896, 29676, 378, 8776]"
B1,KYOw02776,1,1,12,91475,12,0.3055261000273299,False,"[1713, 25067, 259, 235, 4252, 7620, 2133, 8670, 3665, 27948, 9554, 359]"
B1,KYOw02776,1,1,14,91475,14,0.2699098114238863,False,"[807, 4996, 24690, 3818, 674, 1852, 15668, 235, 357, 9898, 7169, 126, 21101, 84]"
B1,KYOw16719,1,1,2,81497,2,0.5409646980870462,False,"[44087, 37410]"
B1,KYOw16719,1,1,4,81497,4,0.4932696909088678,False,"[40200, 3935, 1885, 35477]"
B1,KYOw16719,1,1,6,81497,6,0.4764347153882965,False,"[3935, 78, 38828, 2457, 154, 36045]"
B1,KYOw16719,1,1,8,81497,8,0.5334674896008442,False,"[96, 136, 1397, 43476, 20750, 2043, 73, 13526]"
B1,KYOw16719,1,1,10,81497,10,0.47493772776912035,False,"[67, 21167, 38706, 174, 109, 1287, 8864, 1944, 86, 9093]"
B1,KYOw16719,1,1,12,81497,12,0.37351068137477456,False,"[174, 1715, 86, 54, 30440, 14353, 91, 5645, 932, 15388, 12543, 76]"
B1,KYOw16719,1,1,14,81497,14,0.42179466728836645,False,"[59, 34375, 5441, 1073, 187, 155, 430, 67, 64, 5509, 8527, 34, 25495, 81]"
B1,KYOw02707,1,2,2,115078,2,0.9257894645370965,False,"[8540, 106538]"
B1,KYOw02707,1,2,4,115078,4,0.8841742122734145,False,"[1483, 5629, 101749, 6217]"
B1,KYOw02707,1,2,6,115078,6,0.8727732494482003,False,"[100437, 4949, 5076, 1589, 1884, 1143]"
B1,KYOw02707,1,2,8,115078,8,0.7916456664175603,False,"[684, 3054, 2817, 91101, 1177, 1336, 2212, 12697]"
B1,KYOw02707,1,2,10,115078,10,0.7293661690331775,False,"[693, 917, 18085, 83934, 2986, 1138, 3966, 522, 1539, 1298]"
B1,KYOw02707,1,2,12,115078,12,0.7939919011453102,False,"[3455, 94, 91371, 1158, 314, 1914, 488, 10469, 1069, 1191, 1400, 2155]"
B1,KYOw02707,1,2,14,115078,13,0.589539269017536,False,"[30459, 3044, 754, 1010, 3647, 0, 502, 89, 1085, 277, 2565, 1721, 2082, 67843]"
B1,KYOw02720,1,2,2,131174,2,0.9072834555628402,False,"[12162, 119012]"
B1,KYOw02720,1,2,4,131174,4,0.7622623385731928,False,"[23524, 1799, 99989, 5862]"
B1,KYOw02720,1,2,6,131174,6,0.6334715721103268,False,"[83095, 2512, 3181, 8923, 183, 33280]"
B1,KYOw02720,1,2,8,131174,8,0.4664720142711208,False,"[11841, 481, 1386, 44378, 110, 61189, 5233, 6556]"
B1,KYOw02720,1,2,10,131174,10,0.5216125146751643,False,"[4695, 236, 7193, 32851, 3473, 17, 3643, 10531, 68422, 113]"
B1,KYOw02720,1,2,12,131174,12,0.4992147834174455,False,"[3894, 6801, 24937, 4168, 108, 18155, 3810, 2997, 65484, 86, 151, 583]"
B1,KYOw02720,1,2,14,131174,14,0.5735511610532575,False,"[5626, 1966, 2206, 93, 1567, 3, 7524, 3853, 12694, 172, 75235, 14, 3386, 16835]"
B1,KYOw02751,1,2,2,71469,2,0.5093397137220333,False,"[36402, 35067]"
B1,KYOw02751,1,2,4,71469,4,0.6360380024905903,False,"[45457, 62, 9529, 16421]"
B1,KYOw02751,1,2,6,71469,6,0.4090164966628888,False,"[4382, 8565, 87, 29232, 114, 29089]"
B1,KYOw02751,1,2,8,71469,8,0.46403335711987015,False,"[33164, 6892, 74, 1189, 99, 17872, 12103, 76]"
B1,KYOw02751,1,2,10,71469,10,0.3541955253326617,False,"[20407, 4337, 57, 671, 142, 34, 5763, 25314, 14663, 81]"
B1,KYOw02751,1,2,12,71469,12,0.30680434873861395,False,"[4800, 21927, 228, 9755, 230, 4129, 13774, 44, 11454, 28, 5052, 48]"
B1,KYOw02751,1,2,14,71469,14,0.37994095342036405,False,"[30, 6164, 9330, 74, 33, 63, 27154, 12057, 2872, 2509, 10522, 16, 424, 221]"
B1,KYOw02752,1,2,2,117193,2,0.7605061735769201,False,"[28067, 89126]"
B1,KYOw02752,1,2,4,117193,4,0.5202102514655312,False,"[25482, 13034, 60965, 17712]"
B1,KYOw02752,1,2,6,117193,6,0.45350831534306657,False,"[53148, 10537, 14674, 12357, 2756, 23721]"
B1,KYOw02752,1,2,8,117193,8,0.2931489082112413,False,"[12405, 6507, 7026, 34355, 1912, 19286, 10118, 25584]"
B1,KYOw02752,1,2,10,117193,10,0.2449975681141365,False,"[8212, 2578, 28712, 26777, 10695, 627, 8883, 12290, 16294, 2125]"
B1,KYOw02752,1,2,12,117193,12,0.28219262242625415,False,"[8394, 3927, 33071, 7943, 862, 21240, 6856, 19428, 6492, 1823, 2663, 4494]"
B1,KYOw02752,1,2,14,117193,13,0.2590683743909619,False,"[30361, 6601, 6058, 1798, 9662, 0, 7753, 1622, 17125, 1643, 10321, 1129, 7315, 15805]"
B1,KYOw02766,1,2,2,46176,2,0.5406704781704782,False,"[24966, 21210]"
B1,KYOw02766,1,2,4,46176,4,0.46632449757449757,False,"[8083, 1957, 14603, 21533]"
B1,KYOw02766,1,2,6,46176,6,0.38314275814275817,False,"[12406, 17692, 2537, 6117, 1742, 5682]"
B1,KYOw02766,1,2,8,46176,8,0.35676541926541927,False,"[4969, 16474, 1502, 10983, 1352, 3291, 4777, 2828]"
B1,KYOw02766,1,2,10,46176,10,0.283480595980596,False,"[3451, 13090, 2738, 10213, 2764, 108, 5651, 4347, 2475, 1339]"
B1,KYOw02766,1,2,12,46176,12,0.26492117117117114,False,"[4540, 2103, 10513, 4080, 2665, 2645, 2259, 2022, 1472, 860, 12233, 784]"
B1,KYOw02766,1,2,14,46176,14,0.2204391891891892,False,"[2346, 7297, 2123, 1185, 1268, 175, 3613, 1295, 2667, 10179, 1536, 454, 2499, 9539]"
B1,KYOw02769,1,2,2,161734,2,0.9070139859275106,False,"[15039, 146695]"
B1,KYOw02769,1,2,4,161734,4,0.665351750404986,False,"[41043, 2666, 107610, 10415]"
B1,KYOw02769,1,2,6,161734,6,0.5323803281932061,False,"[86104, 6929, 2380, 7382, 2315, 56624]"
B1,KYOw02769,1,2,8,161734,8,0.4014431102922082,False,"[14369, 4601, 1800, 64927, 1885, 64799, 5554, 3799]"
B1,KYOw02769,1,2,10,161734,10,0.3862144014245613,False,"[3772, 1767, 4579, 58150, 2260, 1163, 5788, 19894, 62464, 1897]"
B1,KYOw02769,1,2,12,161734,12,0.3340855973388403,False,"[5228, 14463, 53293, 5729, 694, 18534, 2105, 2302, 54033, 1790, 2244, 1319]"
B1,KYOw02769,1,2,14,161734,14,0.3434219149962284,False,"[5055, 4982, 2231, 1649, 1235, 191, 6811, 18320, 12538, 778, 55543, 1395, 2541, 48465]"
B1,KYOw02774,1,2,2,38927,2,0.823618568088987,False,"[6866, 32061]"
B1,KYOw02774,1,2,4,38927,4,0.6103732627739101,False,"[8754, 1529, 23760, 4884]"
B1,KYOw02774,1,2,6,38927,6,0.5590977984432399,False,"[21764, 2564, 2480, 3733, 661, 7725]"
B1,KYOw02774,1,2,8,38927,8,0.464099468235415,False,"[4314, 1260, 858, 18066, 415, 4223, 3556, 6235]"
B1,KYOw02774,1,2,10,38927,10,0.4160094535926221,False,"[1368, 305, 7372, 16194, 2684, 78, 3131, 4386, 2916, 493]"
B1,KYOw02774,1,2,12,38927,12,0.45860199861278805,False,"[3283, 653, 17852, 4353, 143, 6562, 616, 3352, 998, 483, 267, 365]"
B1,KYOw02774,1,2,14,38927,14,0.3445937267192437,False,"[7611, 2231, 706, 436, 1221, 10, 2602, 336, 6148, 199, 1442, 126, 2445, 13414]"
B1,KYOw02775,1,2,2,51705,2,0.6617348418914999,False,"[34215, 17490]"
B1,KYOw02775,1,2,4,51705,4,0.6323566386229572,False,"[1099, 2192, 15718, 32696]"
B1,KYOw02775,1,2,6,51705,6,0.5517454791606228,False,"[4041, 28528, 522, 3887, 13568, 1159]"
B1,KYOw02775,1,2,8,51705,8,0.4452760854849628,False,"[492, 23023, 1125, 6013, 11032, 1350, 8530, 140]"
B1,KYOw02775,1,2,10,51705,10,0.34917319408181025,False,"[1468, 18054, 115, 5031, 230, 1804, 12462, 389, 1416, 10736]"
B1,KYOw02775,1,2,12,51705,12,0.23465815685136834,False,"[11288, 605, 4792, 139, 11358, 74, 1988, 141, 1475, 6841, 12133, 871]"
B1,KYOw02775,1,2,14,51705,14,0.3015955903684363,False,"[69, 10669, 4131, 9468, 197, 159, 161, 1169, 68, 15594, 1004, 2935, 582, 5499]"
B1,KYOw02776,1,2,2,91475,2,0.7052200054659743,False,"[64510, 26965]"
B1,KYOw02776,1,2,4,91475,4,0.6101229844219732,False,"[20957, 518, 14189, 55811]"
B1,KYOw02776,1,2,6,91475,6,0.39397649631046733,False,"[10480, 36039, 611, 29057, 821, 14467]"
B1,KYOw02776,1,2,8,91475,8,0.3457993987428259,False,"[13473, 26131, 379, 6588, 602, 11532, 31632, 1138]"
B1,KYOw02776,1,2,10,91475,10,0.28454769062585406,False,"[21812, 14839, 1383, 5175, 751, 109, 26029, 10254, 10558, 565]"
B1,KYOw02776,1,2,12,91475,12,0.25655097021044,False,"[23468, 6374, 4314, 4918, 1875, 6577, 21007, 633, 7647, 267, 14183, 212]"
B1,KYOw02776,1,2,14,91475,14,0.2575785733807051,False,"[1484, 23562, 22380, 463, 296, 73, 9943, 3398, 5479, 11182, 8798, 176, 1037, 3204]"
B1,KYOw16719,1,2,2,81497,2,0.5410874019902573,False,"[37400, 44097]"
B1,KYOw16719,1,2,4,81497,4,0.7249592009521822,False,"[59082, 99, 4980, 17336]"
B1,KYOw16719,1,2,6,81497,6,0.496779022540707,False,"[2736, 3628, 152, 34404, 91, 40486]"
B1,KYOw16719,1,2,8,81497,8,0.5218719707473894,False,"[42531, 1722, 105, 1503, 72, 16260, 19133, 171]"
B1,KYOw16719,1,2,10,81497,10,0.4813919530780274,False,"[25069, 477, 180, 1221, 193, 43, 5603, 39232, 9409, 70]"
B1,KYOw16719,1,2,12,81497,12,0.48799342307078786,False,"[5356, 39770, 895, 4521, 89, 3320, 21151, 96, 5614, 57, 545, 83]"
B1,KYOw16719,1,2,14,81497,14,0.3591297839184264,False,"[121, 3671, 17063, 63, 56, 71, 22952, 29268, 2084, 316, 4518, 47, 393, 874]"
B1,KYOw02707,1,3,2,115078,2,0.9257981542953475,False,"[8539, 106539]"
B1,KYOw02707,1,3,4,115078,4,0.8840264863831488,False,"[1477, 101732, 6220, 5649]"
B1,KYOw02707,1,3,6,115078,6,0.8748674811866733,False,"[1274, 1523, 5072, 5062, 100678, 1469]"
B1,KYOw02707,1,3,8,115078,8,0.8004310120092459,False,"[617, 1906, 92112, 2794, 1874, 3304, 1088, 11383]"
B1,KYOw02707,1,3,10,115078,10,0.6976137923842959,False,"[976, 80280, 1315, 1310, 656, 522, 3830, 1576, 3232, 21381]"
B1,KYOw02707,1,3,12,115078,12,0.7735448999808825,False,"[3743, 1023, 934, 1752, 11465, 2202, 713, 86, 2752, 89018, 731, 659]"
B1,KYOw02707,1,3,14,115078,14,0.6103164809954987,False,"[2181, 28889, 2020, 1354, 3514, 51, 1053, 557, 97, 1570, 1, 2284, 70234, 1273]"
B1,KYOw02720,1,3,2,131174,2,0.9071919740192416,False,"[12174, 119000]"
B1,KYOw02720,1,3,4,131174,4,0.76330675286261,False,"[23397, 100126, 5861, 1790]"
B1,KYOw02720,1,3,6,131174,6,0.579634683702563,False,"[39719, 142, 3421, 2827, 76033, 9032]"
B1,KYOw02720,1,3,8,131174,8,0.5390931129644594,False,"[11802, 5895, 34329, 1412, 70715, 825, 100, 6096]"
B1,KYOw02720,1,3,10,131174,10,0.5354186042965832,False,"[260, 29245, 25, 111, 5194, 10728, 4066, 70233, 3142, 8170]"
B1,KYOw02720,1,3,12,131174,12,0.49239940841935137,False,"[3028, 92, 7, 64590, 3182, 25139, 3841, 3653, 2561, 17624, 206, 7251]"
B1,KYOw02720,1,3,14,131174,14,0.562085474255569,False,"[258, 6242, 73731, 103, 1657, 168, 9217, 7060, 5226, 3160, 3, 2420, 21921, 8]"
B1,KYOw02751,1,3,2,71469,2,0.5098854048608488,False,"[36441, 35028]"
B1,KYOw02751,1,3,4,71469,4,0.6359820341686605,False,"[45453, 9571, 16384, 61]"
B1,KYOw02751,1,3,6,71469,6,0.4300885698694539,False,"[28276, 112, 94, 8770, 3479, 30738]"
B1,KYOw02751,1,3,8,71469,8,0.442709426464621,False,"[31640, 15079, 691, 87, 16358, 7439, 103, 72]"
B1,KYOw02751,1,3,10,71469,10,0.3312904895828961,False,"[5015, 557, 40, 78, 22024, 23677, 5718, 14208, 96, 56]"
B1,KYOw02751,1,3,12,71469,12,0.2965761379059452,False,"[5609, 75, 28, 8963, 42, 5538, 13881, 12166, 101, 99, 3771, 21196]"
B1,KYOw02751,1,3,14,71469,14,0.3797730484545747,False,"[6453, 32, 11287, 30, 34, 316, 2017, 27142, 16138, 7331, 85, 199, 391, 14]"
B1,KYOw02752,1,3,2,117193,2,0.7603952454498135,False,"[28080, 89113]"
B1,KYOw02752,1,3,4,117193,4,0.5206539639739575,False,"[25420, 61017, 17700, 13056]"
B1,KYOw02752,1,3,6,117193,6,0.4427482870137295,False,"[24847, 2296, 14935, 10886, 51887, 12342]"
B1,KYOw02752,1,3,8,117193,8,0.2916983096260016,False,"[12574, 10192, 34185, 6773, 20186, 7317, 1727, 24239]"
B1,KYOw02752,1,3,10,117193,10,0.26633843318286926,False,"[2823, 23925, 723, 2060, 8479, 12818, 9214, 14924, 11014, 31213]"
B1,KYOw02752,1,3,12,117193,12,0.2558087940405997,False,"[8029, 1856, 448, 5584, 19892, 22013, 7195, 1635, 8990, 29979, 2351, 9221]"
B1,KYOw02752,1,3,14,117193,14,0.264316128096388,False,"[4826, 30976, 12771, 2093, 9749, 723, 14542, 8830, 2836, 5366, 3, 6593, 17116, 769]"
B1,KYOw02766,1,3,2,46176,2,0.5407571032571032,False,"[24970, 21206]"
B1,KYOw02766,1,3,4,46176,4,0.4663028413028413,False,"[8082, 14616, 21532, 1946]"
B1,KYOw02766,1,3,6,46176,6,0.3859580734580735,False,"[5635, 1524, 2650, 17822, 12509, 6036]"
B1,KYOw02766,1,3,8,46176,8,0.36313236313236313,False,"[4952, 4753, 11046, 1534, 3074, 16768, 1309, 2740]"
B1,KYOw02766,1,3,10,46176,10,0.3042706167706168,False,"[14050, 10160, 122, 1285, 3646, 4362, 5036, 2311, 2456, 2748]"
B1,KYOw02766,1,3,12,46176,12,0.26775814275814275,False,"[5932, 1306, 137, 1220, 2139, 2487, 2882, 1482, 2139, 10324, 12364, 3764]"
B1,KYOw02766,1,3,14,46176,14,0.2935507623007623,False,"[13555, 2407, 1911, 1009, 1329, 2955, 2843, 3468, 1615, 2995, 280, 1816, 9517, 476]"
B1,KYOw02769,1,3,2,161734,2,0.9070016199438584,False,"[15041, 146693]"
B1,KYOw02769,1,3,4,161734,4,0.6666934596312464,False,"[40826, 107827, 10414, 2667]"
B1,KYOw02769,1,3,6,161734,6,0.5060160510467805,False,"[60685, 2072, 2432, 7147, 81840, 7558]"
B1,KYOw02769,1,3,8,161734,8,0.41154611893603077,False,"[17415, 5581, 60032, 1904, 66561, 4947, 1793, 3501]"
B1,KYOw02769,1,3,10,161734,10,0.3843471378930837,False,"[1978, 56238, 1268, 1851, 4143, 21202, 5686, 62162, 2017, 5189]"
B1,KYOw02769,1,3,12,161734,12,0.3007221734452867,False,"[5563, 1771, 1102, 48637, 2610, 24485, 2862, 15052, 1748, 48436, 1482, 7986]"
B1,KYOw02769,1,3,14,161734,14,0.3519111627734428,False,"[3638, 5164, 56916, 1805, 1212, 150, 8702, 5234, 20145, 3526, 153, 2240, 51581, 1268]"
B1,KYOw02774,1,3,2,38927,2,0.8235415007578287,False,"[6869, 32058]"
B1,KYOw02774,1,3,4,38927,4,0.6108870449816323,False,"[8741, 23780, 4879, 1527]"
B1,KYOw02774,1,3,6,38927,6,0.5541398001387212,False,"[7871, 471, 2658, 2725, 21571, 3631]"
B1,KYOw02774,1,3,8,38927,8,0.46607752973514527,False,"[4497, 3378, 18143, 888, 4316, 1627, 366, 5712]"
B1,KYOw02774,1,3,10,38927,10,0.39795000899118865,False,"[330, 15491, 76, 456, 1613, 4591, 3379, 2494, 2350, 8147]"
B1,KYOw02774,1,3,12,38927,12,0.44593726719243715,False,"[2802, 443, 62, 830, 3626, 6184, 1185, 371, 1742, 17359, 281, 4042]"
B1,KYOw02774,1,3,14,38927,14,0.3492434556991291,False,"[1053, 7813, 1948, 578, 1227, 99, 6266, 2078, 543, 2025, 6, 1599, 13595, 97]"
B1,KYOw02775,1,3,2,51705,2,0.6616574799342423,False,"[34211, 17494]"
B1,KYOw02775,1,3,4,51705,4,0.6323759791122715,False,"[1100, 15711, 32697, 2197]"
B1,KYOw02775,1,3,6,51705,6,0.5605260613093511,False,"[1200, 12216, 476, 28982, 5690, 3141]"
B1,KYOw02775,1,3,8,51705,8,0.46877478000193407,False,"[491, 6908, 6788, 1256, 1415, 24238, 10466, 143]"
B1,KYOw02775,1,3,10,51705,10,0.35708345421139154,False,"[18463, 6114, 2105, 9791, 1196, 377, 11822, 1480, 250, 107]"
B1,KYOw02775,1,3,12,51705,12,0.3307997292331496,False,"[11946, 11154, 2060, 1533, 154, 75, 2323, 1087, 315, 3842, 17104, 112]"
B1,KYOw02775,1,3,14,51705,14,0.24148534957934437,False,"[12206, 67, 911, 6878, 197, 12486, 68, 322, 586, 8836, 79, 1149, 5876, 2044]"
B1,KYOw02776,1,3,2,91475,2,0.705383984695272,False,"[64525, 26950]"
B1,KYOw02776,1,3,4,91475,4,0.6096966384257994,False,"[20958, 14227, 55772, 518]"
B1,KYOw02776,1,3,6,91475,6,0.4056627493850779,False,"[14654, 732, 648, 37108, 9805, 28528]"
B1,KYOw02776,1,3,8,91475,8,0.328483192128997,False,"[12463, 29675, 5650, 390, 11632, 30048, 601, 1016]"
B1,KYOw02776,1,3,10,91475,10,0.28116971850232303,False,"[17164, 4804, 133, 512, 20557, 10036, 25720, 10363, 598, 1588]"
B1,KYOw02776,1,3,12,91475,12,0.26178737359934406,False,"[23947, 534, 101, 7117, 699, 7339, 22077, 3644, 556, 3285, 13914, 8262]"
B1,KYOw02776,1,3,14,91475,14,0.3101831101393823,False,"[20753, 1540, 9391, 284, 308, 3613, 4364, 13368, 4747, 28374, 114, 647, 3853, 119]"
B1,KYOw16719,1,3,2,81497,2,0.5406579383290182,False,"[37435, 44062]"
B1,KYOw16719,1,3,4,81497,4,0.7253886646134213,False,"[59117, 5012, 17267, 101]"
B1,KYOw16719,1,3,6,81497,6,0.4749990797207259,False,"[38711, 78, 155, 3955, 2437, 36161]"
B1,KYOw16719,1,3,8,81497,8,0.533553382333092,False,"[43483, 22063, 1281, 107, 12146, 2194, 68, 155]"
B1,KYOw16719,1,3,10,81497,10,0.46739143772163394,False,"[585, 1149, 56, 71, 26166, 38091, 6368, 8659, 151, 201]"
B1,KYOw16719,1,3,12,81497,12,0.3997447758813208,False,"[4530, 69, 38, 3707, 113, 3846, 21794, 32578, 150, 673, 428, 13571]"
B1,KYOw16719,1,3,14,81497,14,0.40961016969949815,False,"[1463, 139, 5113, 60, 57, 120, 1670, 26302, 33382, 11924, 65, 156, 1008, 38]"
B1,KYOw02754,2,1,2,47242,2,0.528957283772914,False,"[22253, 24989]"
B1,KYOw02754,2,1,4,47242,4,0.37466661021971975,False,"[15784, 12128, 1630, 17700]"
B1,KYOw02754,2,1,6,47242,6,0.3111637949282418,False,"[13156, 8952, 14700, 352, 8220, 1862]"
B1,KYOw02754,2,1,8,47242,8,0.284746623766987,False,"[10201, 632, 13452, 1838, 1966, 148, 7924, 11081]"
B1,KYOw02754,2,1,10,47242,10,0.22245036196604717,False,"[645, 1691, 57, 5393, 7363, 10509, 8795, 10507, 1723, 559]"
B1,KYOw02754,2,1,12,47242,12,0.2005842259006816,False,"[6602, 38, 8865, 9476, 3752, 995, 450, 454, 8802, 1683, 2227, 3898]"
B1,KYOw02754,2,1,14,47242,14,0.17772321239574954,False,"[6838, 2375, 66, 468, 8396, 5478, 779, 4013, 1495, 5974, 427, 6945, 3954, 34]"
B1,KYOw02762,2,1,2,67878,2,0.6154571436989894,False,"[41776, 26102]"
B1,KYOw02762,2,1,4,67878,4,0.5456407083296503,False,"[16488, 37037, 14349, 4]"
B1,KYOw02762,2,1,6,67878,6,0.508043843366039,False,"[4, 18463, 4, 10626, 34485, 4296]"
B1,KYOw02762,2,1,8,67878,8,0.34093520728365595,False,"[7164, 16953, 3, 1475, 11979, 7158, 23142, 4]"
B1,KYOw02762,2,1,10,67878,10,0.34215798933380476,False,"[23225, 1240, 2981, 10413, 6944, 2, 1, 2, 9407, 13663]"
