condition,fold,repeat,sample_id,k,scope,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts,cluster_fractions
A1,5,3,KYOw02767,14,clean_test,152143,13,0.4280512412664401,False,"[8994, 17, 36, 0, 6683, 65125, 3413, 32080, 6303, 424, 17587, 3649, 4176, 3656]","[0.059115437450293476, 0.0001117369842845218, 0.00023661949613192851, 0.0, 0.04392578035137995, 0.4280512412664401, 0.022432842786063112, 0.21085426210867408, 0.04142813011443182, 0.0027868518433316024, 0.11559519662422853, 0.023984015038483533, 0.027447861551303708, 0.02403002438495363]"
A1,5,3,KYOw02773,2,clean_test,52618,2,0.9486487513778555,False,"[2702, 49916]","[0.05135124862214451, 0.9486487513778555]"
A1,5,3,KYOw02773,4,clean_test,52618,3,0.9474134326656277,False,"[49851, 23, 0, 2744]","[0.9474134326656277, 0.0004371127750959748, 0.0, 0.0521494545592763]"
A1,5,3,KYOw02773,6,clean_test,52618,4,0.6275038960051693,False,"[0, 18120, 33018, 23, 0, 1457]","[0.0, 0.34436884716256794, 0.6275038960051693, 0.0004371127750959748, 0.0, 0.02769014405716675]"
A1,5,3,KYOw02773,8,clean_test,52618,7,0.4644798357976358,False,"[24440, 4226, 21, 17263, 575, 0, 5351, 742]","[0.4644798357976358, 0.08031472119806911, 0.00039910296856589, 0.3280816450644266, 0.010927819377399369, 0.0, 0.10169523737124178, 0.014101638222661446]"
A1,5,3,KYOw02773,10,clean_test,52618,9,0.42523471055532325,False,"[11844, 22375, 21, 379, 188, 766, 1350, 0, 5055, 10640]","[0.22509407427116196, 0.42523471055532325, 0.00039910296856589, 0.007202858337451062, 0.0035729218138279674, 0.014557755901022464, 0.025656619407807214, 0.0, 0.09606978600478923, 0.20221217074005093]"
A1,5,3,KYOw02773,12,clean_test,52618,8,0.42751529894712836,False,"[10128, 215, 0, 0, 0, 1285, 2280, 15628, 564, 23, 0, 22495]","[0.19248166026834923, 0.004086054201984112, 0.0, 0.0, 0.0, 0.02442130069557946, 0.04333117944429663, 0.2970086282260823, 0.010718765441483903, 0.0004371127750959748, 0.0, 0.42751529894712836]"
A1,5,3,KYOw02773,14,clean_test,52618,11,0.36550229959329505,False,"[15994, 25, 0, 0, 1581, 22, 0, 267, 1011, 119, 19232, 3959, 697, 9711]","[0.3039644228210878, 0.0004751225816260595, 0.0, 0.0, 0.030046752062032004, 0.0004181078718309324, 0.0, 0.0050743091717663155, 0.019213957200957848, 0.0022615834885400432, 0.36550229959329505, 0.07524041202630279, 0.01324641757573454, 0.18455661560682657]"
A1,5,3,KYOw02777,2,clean_test,121687,2,0.940051114745207,False,"[7295, 114392]","[0.059948885254793034, 0.940051114745207]"
A1,5,3,KYOw02777,4,clean_test,121687,4,0.642007774043242,False,"[78124, 35928, 1008, 6627]","[0.642007774043242, 0.2952492871054426, 0.008283547133218832, 0.054459391718096425]"
A1,5,3,KYOw02777,6,clean_test,121687,6,0.5540608281903572,False,"[35, 67422, 12481, 35723, 965, 5061]","[0.0002876231643478761, 0.5540608281903572, 0.10256642040645263, 0.29356463714283365, 0.007930181531305727, 0.04159030956470289]"
A1,5,3,KYOw02777,8,clean_test,121687,8,0.3905347325515462,False,"[9097, 2617, 35629, 450, 2480, 921, 22970, 47523]","[0.07475736931636083, 0.02150599488852548, 0.2927921635014422, 0.0036980121130441215, 0.020380155645220936, 0.007568598124696968, 0.18876297385916327, 0.3905347325515462]"
A1,5,3,KYOw02777,10,clean_test,121687,10,0.33010099681970956,False,"[3494, 585, 35555, 437, 1251, 17727, 19982, 732, 1755, 40169]","[0.028713009606613688, 0.004807415746957358, 0.29218404595396386, 0.0035911806520006247, 0.010280473674262658, 0.14567702383985143, 0.1642081734285503, 0.006015433037218437, 0.014422247240872073, 0.33010099681970956]"
A1,5,3,KYOw02777,12,clean_test,121687,12,0.2776467494473526,False,"[2969, 1531, 6, 2447, 10, 17937, 2841, 25805, 33786, 33244, 543, 568]","[0.024398662141395546, 0.012581458989045667, 4.930682817392162e-05, 0.020108968090264367, 8.217804695653603e-05, 0.14740276282593867, 0.023346783140351886, 0.21206045017134123, 0.2776467494473526, 0.2731926993023084, 0.004462267949739906, 0.004667713067131246]"
A1,5,3,KYOw02777,14,clean_test,121687,14,0.4383952270990328,False,"[375, 29, 675, 10, 2051, 33239, 2422, 53347, 4815, 884, 11771, 974, 8291, 2804]","[0.003081676760870101, 0.00023831633617395448, 0.005547018169566182, 8.217804695653603e-05, 0.01685471743078554, 0.2731516102788301, 0.019903522972873025, 0.4383952270990328, 0.0395687296095721, 0.007264539350957785, 0.09673177907253856, 0.00800414177356661, 0.06813381873166402, 0.023042724366612703]"
A1,5,3,KYOw02783,2,clean_test,84218,2,0.9730461421548837,False,"[2270, 81948]","[0.026953857845116246, 0.9730461421548837]"
A1,5,3,KYOw02783,4,clean_test,84218,4,0.9525160891970837,False,"[80219, 1268, 1, 2730]","[0.9525160891970837, 0.015056163765465815, 1.1873946187275879e-05, 0.03241587309126315]"
A1,5,3,KYOw02783,6,clean_test,84218,6,0.6762449832577359,False,"[8, 56952, 24607, 1072, 1, 1578]","[9.499156949820703e-05, 0.6762449832577359, 0.2921821938302976, 0.012728870312759743, 1.1873946187275879e-05, 0.01873708708352134]"
A1,5,3,KYOw02783,8,clean_test,84218,7,0.31541950651879647,False,"[16690, 3200, 1027, 15732, 611, 0, 26564, 20394]","[0.19817616186563441, 0.03799662779928281, 0.012194542734332329, 0.18680092141822413, 0.0072549811204255625, 0.0, 0.31541950651879647, 0.24215725854330428]"
A1,5,3,KYOw02783,10,clean_test,84218,9,0.3777933458405566,False,"[5783, 18958, 995, 182, 107, 4901, 15526, 0, 5949, 31817]","[0.06866703080101641, 0.2251062718183761, 0.0118145764563395, 0.00216105820608421, 0.0012705122420385191, 0.058194210263839086, 0.18435488850364531, 0.0, 0.0706381058681042, 0.3777933458405566]"
A1,5,3,KYOw02783,12,clean_test,84218,11,0.35602840247927997,False,"[8625, 204, 17, 49, 7, 16326, 1015, 29984, 9106, 1034, 0, 17851]","[0.10241278586525446, 0.0024222850222042794, 0.00020185708518368994, 0.0005818233631765181, 8.311762331093116e-05, 0.19385404545346602, 0.012052055380085018, 0.35602840247927997, 0.10812415398133415, 0.01227766035764326, 0.0, 0.21196181338906173]"
A1,5,3,KYOw02783,14,clean_test,84218,13,0.2704766201999573,False,"[14710, 37, 0, 7, 8336, 1004, 49, 15043, 1802, 51, 22779, 2777, 12343, 5280]","[0.17466574841482818, 0.00043933600892920755, 0.0, 8.311762331093116e-05, 0.09898121541713173, 0.011921441972024983, 0.0005818233631765181, 0.17861977249519106, 0.021396851029471135, 0.0006055712555510698, 0.2704766201999573, 0.03297394856206512, 0.14656011778954617, 0.06269443586881664]"
A1,5,3,KYOw02788,2,clean_test,112294,2,0.9576914171727786,False,"[107543, 4751]","[0.9576914171727786, 0.0423085828272214]"
A1,5,3,KYOw02788,4,clean_test,112294,4,0.8010757475911446,False,"[988, 4482, 16868, 89956]","[0.008798332947441537, 0.039913085293960496, 0.1502128341674533, 0.8010757475911446]"
A1,5,3,KYOw02788,6,clean_test,112294,6,0.40216752453381305,False,"[2, 73, 37555, 4483, 25020, 45161]","[1.781039058186546e-05, 0.0006500792562380893, 0.33443460915097867, 0.03992199048925143, 0.2228079861791369, 0.40216752453381305]"
A1,5,3,KYOw02788,8,clean_test,112294,8,0.749674960371881,False,"[1, 84184, 4464, 81, 7491, 15792, 20, 261]","[8.90519529093273e-06, 0.749674960371881, 0.039752791778723706, 0.0007213208185655512, 0.06670881792437708, 0.14063084403440967, 0.0001781039058186546, 0.0023242559709334425]"
A1,5,3,KYOw02788,10,clean_test,112294,10,0.6050991148235881,False,"[1, 75, 4462, 11796, 4155, 6491, 28, 17326, 67949, 11]","[8.90519529093273e-06, 0.0006678896468199548, 0.03973498138814184, 0.10504568365184248, 0.03700108643382549, 0.05780362263344435, 0.00024934546814611643, 0.15429141361070048, 0.6050991148235881, 9.795714820026003e-05]"
A1,5,3,KYOw02788,12,clean_test,112294,11,0.8349778260637256,False,"[114, 4400, 125, 4441, 0, 23, 93763, 21, 212, 31, 9056, 108]","[0.0010151922631663312, 0.03918285928010401, 0.0011131494113665913, 0.03954797228703225, 0.0, 0.0002048194916914528, 0.8349778260637256, 0.00018700910110958733, 0.0018879014016777388, 0.00027606105401891464, 0.0806454485546868, 0.0009617610914207349]"
A1,5,3,KYOw02788,14,clean_test,112294,12,0.6230163677489448,False,"[68, 842, 17349, 0, 1134, 29, 4441, 2, 15120, 3325, 0, 69961, 22, 1]","[0.0006055532797834257, 0.007498174434965359, 0.15449623310239194, 0.0, 0.010098491459917716, 0.0002582506634370492, 0.03954797228703225, 1.781039058186546e-05, 0.1346465527989029, 0.029609774342351326, 0.0, 0.6230163677489448, 0.00019591429640052006, 8.90519529093273e-06]"
A1,5,3,KYOw16711,2,clean_test,82012,2,0.8338413890650149,False,"[13627, 68385]","[0.16615861093498513, 0.8338413890650149]"
A1,5,3,KYOw16711,4,clean_test,82012,4,0.8475588938204165,False,"[69510, 53, 8, 12441]","[0.8475588938204165, 0.0006462468906989221, 9.754670048285617e-05, 0.1516973125884017]"
A1,5,3,KYOw16711,6,clean_test,82012,6,0.49940252645954253,False,"[6, 34354, 40957, 39, 12, 6644]","[7.316002536214213e-05, 0.4188899185485051, 0.49940252645954253, 0.0004755401648539238, 0.00014632005072428425, 0.08101253475101204]"
A1,5,3,KYOw16711,8,clean_test,82012,8,0.27793493635077793,False,"[22794, 15758, 36, 16755, 1620, 3, 13135, 11911]","[0.27793493635077793, 0.19214261327610593, 0.0004389601521728527, 0.20429937082378188, 0.019753206847778374, 3.658001268107106e-05, 0.16015948885528947, 0.14523484368141248]"
A1,5,3,KYOw16711,10,clean_test,82012,10,0.40479442032873236,False,"[3574, 17919, 32, 1837, 482, 4158, 3535, 3, 17274, 33198]","[0.04357898844071599, 0.21849241574403747, 0.0003901868019314247, 0.022399161098375846, 0.005877188704092084, 0.05069989757596449, 0.04310344827586207, 3.658001268107106e-05, 0.2106277130176072, 0.40479442032873236]"
A1,5,3,KYOw16711,12,clean_test,82012,12,0.40551382724479346,False,"[12604, 591, 122, 28, 4, 3641, 10443, 33257, 3374, 9, 3, 17936]","[0.1536848266107399, 0.007206262498170999, 0.0014875871823635566, 0.0003414134516899966, 4.8773350241428086e-05, 0.04439594205725991, 0.12733502414280837, 0.40551382724479346, 0.041140320928644586, 0.00010974003804321318, 3.658001268107106e-05, 0.21869970248256354]"
A1,5,3,KYOw16711,14,clean_test,82012,14,0.3090035604545676,False,"[16545, 465, 3, 3, 17681, 8, 29, 1056, 4471, 296, 25342, 9639, 2802, 3672]","[0.2017387699361069, 0.005669901965566015, 3.658001268107106e-05, 3.658001268107106e-05, 0.21559040140467248, 9.754670048285617e-05, 0.0003536067892503536, 0.012876164463737015, 0.05451641223235624, 0.003609227917865678, 0.3090035604545676, 0.11753158074428133, 0.034165731844120376, 0.04477393552163098]"
M00,5,1,KYOw02709,2,clean_test,40105,2,0.9080413913477122,False,"[36417, 3688]","[0.9080413913477122, 0.09195860865228775]"
M00,5,1,KYOw02709,4,clean_test,40105,4,0.6958234634085525,False,"[6601, 1652, 3946, 27906]","[0.16459294352325146, 0.04119187133773844, 0.09839172173045754, 0.6958234634085525]"
M00,5,1,KYOw02709,6,clean_test,40105,6,0.47398080039895274,False,"[19009, 3708, 1995, 14812, 474, 107]","[0.47398080039895274, 0.09245729958857998, 0.04974442089515023, 0.3693305074180277, 0.01181897519012592, 0.002667996509163446]"
M00,5,1,KYOw02709,8,clean_test,40105,8,0.6029921456177534,False,"[10417, 2174, 24183, 2121, 75, 988, 101, 46]","[0.2597431741678095, 0.05420770477496571, 0.6029921456177534, 0.0528861737937913, 0.0018700910110958733, 0.024635332252836303, 0.002518389228275776, 0.0011469891534721356]"
M00,5,1,KYOw02709,10,clean_test,40105,10,0.5055978057598803,False,"[557, 79, 20277, 25, 85, 1610, 11659, 1122, 4665, 26]","[0.013888542575738686, 0.0019698291983543197, 0.5055978057598803, 0.0006233636703652911, 0.00211943647924199, 0.04014462037152475, 0.2907118813115572, 0.027976561525994266, 0.11631966089016332, 0.0006482982171799027]"
M00,5,1,KYOw02709,12,clean_test,40105,12,0.6456800897643685,False,"[29, 2949, 6212, 1861, 519, 2, 280, 2024, 69, 15, 25895, 250]","[0.0007231018576237377, 0.07353197855628973, 0.15489340481236755, 0.046403191621992274, 0.012941029796783443, 4.986909362922329e-05, 0.006981673108091261, 0.05046752275277397, 0.0017204837302082034, 0.00037401820221917467, 0.6456800897643685, 0.006233636703652911]"
M00,5,1,KYOw02709,14,clean_test,40105,13,0.4369280638324399,False,"[17523, 2394, 0, 19, 480, 2002, 30, 729, 58, 28, 68, 27, 531, 16216]","[0.4369280638324399, 0.059693305074180275, 0.0, 0.00047375638947762125, 0.01196858247101359, 0.04991896272285251, 0.0007480364044383493, 0.01817728462785189, 0.0014462037152474755, 0.000698167310809126, 0.0016955491833935917, 0.0006732327639945144, 0.013240244358558783, 0.40433861114574243]"
M00,5,1,KYOw02719,2,clean_test,76827,2,0.9815038983690629,False,"[75406, 1421]","[0.9815038983690629, 0.01849610163093704]"
M00,5,1,KYOw02719,4,clean_test,76827,4,0.8988897132518515,False,"[69059, 614, 1465, 5689]","[0.8988897132518515, 0.007991981985499889, 0.019068816952373516, 0.07404948781027504]"
M00,5,1,KYOw02719,6,clean_test,76827,5,0.6113866218907416,False,"[3076, 25659, 1116, 46971, 5, 0]","[0.040038007471331696, 0.33398414619860206, 0.014526143152797844, 0.6113866218907416, 6.508128652687206e-05, 0.0]"
M00,5,1,KYOw02719,8,clean_test,76827,6,0.7654340270998478,False,"[58806, 13509, 3388, 1061, 32, 31, 0, 0]","[0.7654340270998478, 0.17583661993830293, 0.04409907975060851, 0.013810249001002252, 0.0004165202337719812, 0.0004035039764666068, 0.0, 0.0]"
M00,5,1,KYOw02719,10,clean_test,76827,8,0.697515196480404,False,"[202, 53588, 14499, 0, 0, 1816, 5153, 429, 1139, 1]","[0.0026292839756856313, 0.697515196480404, 0.1887227146706236, 0.0, 0.0, 0.023637523266559934, 0.06707277389459435, 0.005583974384005623, 0.014825517070821456, 1.3016257305374412e-05]"
M00,5,1,KYOw02719,12,clean_test,76827,9,0.6319392921759277,False,"[0, 1570, 14062, 8073, 91, 48550, 3, 1243, 0, 0, 2608, 627]","[0.0, 0.02043552396943783, 0.183034610228175, 0.10508024522628763, 0.0011844794147890716, 0.6319392921759277, 3.9048771916123235e-05, 0.016179207830580394, 0.0, 0.0, 0.03394639905241647, 0.008161193330469756]"
M00,5,1,KYOw02719,14,clean_test,76827,11,0.6355578117068218,False,"[3747, 1502, 48828, 0, 66, 14131, 1, 5696, 44, 0, 0, 29, 83, 2700]","[0.048771916123237925, 0.019550418472672366, 0.6355578117068218, 0.0, 0.0008590729821547112, 0.18393273198224583, 1.3016257305374412e-05, 0.07414060161141266, 0.0005727153214364741, 0.0, 0.0, 0.00037747146185585797, 0.0010803493563460763, 0.03514389472451091]"
M00,5,1,KYOw02759,2,clean_test,74466,2,0.9647892998146805,False,"[71844, 2622]","[0.9647892998146805, 0.03521070018531947]"
M00,5,1,KYOw02759,4,clean_test,74466,4,0.6083178900437783,False,"[45299, 1139, 18866, 9162]","[0.6083178900437783, 0.015295571133134584, 0.2533505223860554, 0.12303601643703166]"
M00,5,1,KYOw02759,6,clean_test,74466,6,0.46045174979185133,False,"[6082, 22649, 1614, 34288, 9829, 4]","[0.08167485832460451, 0.30415223054816964, 0.021674321166706954, 0.46045174979185133, 0.13199312437891117, 5.371578975639889e-05]"
M00,5,1,KYOw02759,8,clean_test,74466,8,0.520868584320361,False,"[38787, 14169, 7101, 1645, 29, 8554, 4176, 5]","[0.520868584320361, 0.19027475626460397, 0.09535895576504713, 0.022090618537319046, 0.000389439475733892, 0.11487121639405903, 0.05607928450568044, 6.714473719549862e-05]"
M00,5,1,KYOw02759,10,clean_test,74466,9,0.35675341766712326,False,"[10188, 26566, 17447, 0, 3740, 1980, 11413, 850, 2278, 4]","[0.13681411650954797, 0.35675341766712326, 0.23429484596997288, 0.0, 0.05022426342223296, 0.02658931592941745, 0.15326457712244515, 0.011414605323234765, 0.030591142266269168, 5.371578975639889e-05]"
M00,5,1,KYOw02759,12,clean_test,74466,12,0.2959740015577579,False,"[2, 2171, 22040, 13018, 389, 17079, 5362, 2171, 3690, 4, 7957, 583]","[2.6857894878199446e-05, 0.0291542448902855, 0.2959740015577579, 0.1748180377622002, 0.005223860553809793, 0.22935299331238418, 0.07200601616845272, 0.0291542448902855, 0.049552816050277976, 5.371578975639889e-05, 0.1068541347729165, 0.007829076356995139]"
M00,5,1,KYOw02759,14,clean_test,74466,13,0.2325893696452072,False,"[12472, 1911, 17320, 31, 8720, 16292, 13, 8871, 191, 0, 3413, 593, 383, 4256]","[0.16748583246045176, 0.02566271855611957, 0.2325893696452072, 0.0004162973706120914, 0.11710042166894959, 0.2187844116778127, 0.0001745763167082964, 0.11912819273225364, 0.002564928960868047, 0.0, 0.045832997609647354, 0.007963365831386135, 0.005143286869175194, 0.057153600300808426]"
M00,5,1,KYOw02767,2,clean_test,152143,2,0.9455446520707492,False,"[143858, 8285]","[0.9455446520707492, 0.05445534792925077]"
M00,5,1,KYOw02767,4,clean_test,152143,4,0.6966209421399604,False,"[105986, 2198, 20129, 23830]","[0.6966209421399604, 0.014446934791610523, 0.13230316215665525, 0.15662896091177378]"
M00,5,1,KYOw02767,6,clean_test,152143,6,0.6930847952255443,False,"[8606, 105448, 5023, 28638, 4313, 115]","[0.0565652051030938, 0.6930847952255443, 0.03301499247418547, 0.18823080917294913, 0.028348330189361323, 0.0007558678348658827]"
M00,5,1,KYOw02767,8,clean_test,152143,7,0.6823777630255746,False,"[23334, 103819, 8031, 5090, 96, 11661, 0, 112]","[0.15336887007617833, 0.6823777630255746, 0.052785865928764386, 0.03345536764754212, 0.000630985323018476, 0.07664499845540051, 0.0, 0.0007361495435215554]"
M00,5,1,KYOw02767,10,clean_test,152143,9,0.5034079780206779,False,"[17159, 39677, 4508, 41, 0, 76590, 9547, 1541, 3076, 4]","[0.11278205372577114, 0.26078754855629244, 0.029630019126742603, 0.0002694833150391408, 0.0, 0.5034079780206779, 0.06275017582143115, 0.010128628987202829, 0.020217821391717003, 2.6291055125769834e-05]"
M00,5,1,KYOw02767,12,clean_test,152143,11,0.5785938229165982,False,"[55, 9397, 9240, 21145, 685, 13815, 4811, 4672, 0, 12, 282, 88029]","[0.0003615020079793352, 0.06176426125421478, 0.06073233734052832, 0.1389810901586008, 0.0045023431902880846, 0.09080273164062756, 0.031621566552519666, 0.030707952386899166, 0.0, 7.88731653773095e-05, 0.0018535193863667733, 0.5785938229165982]"
M00,5,1,KYOw02767,14,clean_test,152143,13,0.6213562240786629,False,"[246, 10495, 15802, 125, 11387, 94535, 4, 12432, 1312, 42, 0, 1300, 676, 3787]","[0.0016168998902348448, 0.0689811558862386, 0.10386281327435373, 0.0008215954726803074, 0.07484406117928528, 0.6213562240786629, 2.6291055125769834e-05, 0.08171259933089264, 0.008623466081252506, 0.00027605607882058325, 0.0, 0.008544592915875197, 0.004443188316255102, 0.024891056440322593]"
M00,5,1,KYOw02773,2,clean_test,52618,2,0.9832756851267627,False,"[51738, 880]","[0.9832756851267627, 0.016724314873237296]"
M00,5,1,KYOw02773,4,clean_test,52618,4,0.7918012847314607,False,"[4689, 248, 41663, 6018]","[0.08911399140978372, 0.004713216009730511, 0.7918012847314607, 0.11437150784902504]"
M00,5,1,KYOw02773,6,clean_test,52618,5,0.643049906875974,False,"[4425, 390, 631, 33836, 13336, 0]","[0.08409669694781254, 0.007411912273366529, 0.011992093960241743, 0.643049906875974, 0.2534493899426052, 0.0]"
M00,5,1,KYOw02773,8,clean_test,52618,6,0.4755596944011555,False,"[21352, 333, 5282, 613, 15, 25023, 0, 0]","[0.4057926945151849, 0.006328632787259113, 0.10038389904595385, 0.01165000570147098, 0.00028507354897563573, 0.4755596944011555, 0.0, 0.0]"
M00,5,1,KYOw02773,10,clean_test,52618,7,0.6069976053821886,False,"[31939, 966, 10402, 0, 0, 566, 6591, 211, 1943, 0]","[0.6069976053821886, 0.01835873655403094, 0.19768900376297086, 0.0, 0.0, 0.010756775248013987, 0.12526131741989432, 0.004010034588923943, 0.03692652704397734, 0.0]"
M00,5,1,KYOw02773,12,clean_test,52618,10,0.6652096240830134,False,"[0, 923, 440, 35002, 65, 381, 12059, 3094, 0, 1, 579, 74]","[0.0, 0.01754152571363412, 0.008362157436618648, 0.6652096240830134, 0.0012353187122277549, 0.0072408681439811474, 0.22918012847314606, 0.058801170702041126, 0.0, 1.9004903265042382e-05, 0.01100383899045954, 0.0014063628416131361]"
M00,5,1,KYOw02773,14,clean_test,52618,11,0.4814322095100536,False,"[577, 937, 1042, 1, 21910, 196, 0, 25332, 1, 0, 0, 108, 57, 2457]","[0.010965829183929453, 0.01780759435934471, 0.019803109202174162, 1.9004903265042382e-05, 0.41639743053707856, 0.0037249610399483065, 0.0, 0.4814322095100536, 1.9004903265042382e-05, 0.0, 0.0, 0.002052529552624577, 0.0010832794861074157, 0.04669504732220913]"
M00,5,1,KYOw02777,2,clean_test,121687,2,0.9407414103396419,False,"[114476, 7211]","[0.9407414103396419, 0.05925858966035813]"
M00,5,1,KYOw02777,4,clean_test,121687,4,0.859081085078932,False,"[104539, 3863, 2052, 11233]","[0.859081085078932, 0.03174537953930987, 0.016862935235481193, 0.09231060014627693]"
M00,5,1,KYOw02777,6,clean_test,121687,6,0.8433275534773641,False,"[4817, 102622, 4616, 8146, 851, 635]","[0.03958516521896341, 0.8433275534773641, 0.03793338647513703, 0.06694223705079425, 0.006993351796001216, 0.005218305981740038]"
M00,5,1,KYOw02777,8,clean_test,121687,8,0.7924593424112683,False,"[14429, 96432, 4558, 4902, 26, 705, 30, 605]","[0.11857470395358584, 0.7924593424112683, 0.03745675380278912, 0.04028367861809396, 0.0002136629220869937, 0.00579355231043579, 0.0002465341408696081, 0.0049717718408704295]"
M00,5,1,KYOw02777,10,clean_test,121687,10,0.5243041573873956,False,"[1161, 63801, 1006, 465, 26, 47812, 3208, 1897, 2302, 9]","[0.009540871251653833, 0.5243041573873956, 0.008267111523827525, 0.0038212791834789255, 0.0002136629220869937, 0.39290967810859007, 0.02636271746365676, 0.015589175507654885, 0.018917386409394596, 7.396024226088243e-05]"
M00,5,1,KYOw02777,12,clean_test,121687,12,0.718375833079951,False,"[453, 4968, 244, 1116, 833, 22821, 598, 2790, 17, 11, 419, 87417]","[0.0037226655271310823, 0.0408260537280071, 0.002005144345739479, 0.009171070040349422, 0.0068454313114794515, 0.18753852095951087, 0.0049142472080008544, 0.022927675100873554, 0.00013970267982611124, 9.039585165218964e-05, 0.00344326016747886, 0.718375833079951]"
M00,5,1,KYOw02777,14,clean_test,121687,14,0.6558054681272445,False,"[446, 3835, 27620, 24, 690, 2978, 12, 2007, 79803, 387, 20, 2284, 830, 751]","[0.003665140894261507, 0.03151528100783157, 0.22697576569395253, 0.00019722731269568647, 0.005670285240000986, 0.02447262238365643, 9.861365634784323e-05, 0.01649313402417678, 0.6558054681272445, 0.0031802904172179443, 0.00016435609391307206, 0.01876946592487283, 0.00682077789739249, 0.006171571326435856]"
M00,5,1,KYOw02783,2,clean_test,84218,2,0.9853712982972761,False,"[82986, 1232]","[0.9853712982972761, 0.014628701702723883]"
M00,5,1,KYOw02783,4,clean_test,84218,4,0.4893846921085754,False,"[41215, 286, 27784, 14933]","[0.4893846921085754, 0.0033959486095609015, 0.32990572086727304, 0.17731363841459072]"
M00,5,1,KYOw02783,6,clean_test,84218,5,0.4089743285283431,False,"[7891, 27689, 1127, 34443, 13068, 0]","[0.09369730936379396, 0.3287776959794818, 0.013381937353059916, 0.4089743285283431, 0.1551687287753212, 0.0]"
M00,5,1,KYOw02783,8,clean_test,84218,7,0.37478923745517584,False,"[31564, 23535, 9044, 1123, 64, 18885, 3, 0]","[0.37478923745517584, 0.2794533235175378, 0.10738796931772306, 0.013334441568310812, 0.0007599325559856562, 0.22423947374670497, 3.562183856182764e-05, 0.0]"
M00,5,1,KYOw02783,10,clean_test,84218,9,0.28265928898810233,False,"[22349, 23805, 13833, 0, 3, 7601, 15598, 295, 690, 44]","[0.26537082333942863, 0.28265928898810233, 0.16425229760858723, 0.0, 3.562183856182764e-05, 0.09025386496948395, 0.18520981262912917, 0.0035028141252463844, 0.008193022869220357, 0.0005224536322401387]"
M00,5,1,KYOw02783,12,clean_test,84218,11,0.35425918449737587,False,"[0, 1956, 29835, 21094, 68, 10417, 13075, 2118, 1, 29, 3373, 2252]","[0.0, 0.02322543874231162, 0.35425918449737587, 0.2504690208743974, 0.0008074283407347598, 0.12369089743285283, 0.15525184639863213, 0.02514901802465031, 1.1873946187275879e-05, 0.0003443444394310005, 0.04005082048968154, 0.02674012681374528]"
M00,5,1,KYOw02783,14,clean_test,84218,13,0.2978104443230663,False,"[3914, 1882, 14904, 9, 19320, 25081, 57, 12030, 156, 0, 1, 99, 63, 6702]","[0.04647462537699779, 0.022346766724453206, 0.1769692939751597, 0.00010686551568548291, 0.22940464033816999, 0.2978104443230663, 0.0006768149326747251, 0.14284357263292882, 0.0018523356052150372, 0.0, 1.1873946187275879e-05, 0.001175520672540312, 0.0007480586097983804, 0.07957918734712294]"
M00,5,1,KYOw02788,2,clean_test,112294,2,0.8537054517605571,False,"[16428, 95866]","[0.14629454823944288, 0.8537054517605571]"
M00,5,1,KYOw02788,4,clean_test,112294,4,0.6494647977630149,False,"[1, 38829, 533, 72931]","[8.90519529093273e-06, 0.345779827951627, 0.004746469090067145, 0.6494647977630149]"
M00,5,1,KYOw02788,6,clean_test,112294,6,0.7470657381516377,False,"[83891, 1, 10627, 6, 179, 17590]","[0.7470657381516377, 8.90519529093273e-06, 0.09463551035674213, 5.343117174559638e-05, 0.0015940299570769588, 0.15664238516750673]"
M00,5,1,KYOw02788,8,clean_test,112294,7,0.7064135216485298,False,"[2, 4, 79326, 12193, 1173, 589, 0, 19007]","[1.781039058186546e-05, 3.562078116373092e-05, 0.7064135216485298, 0.10858104618234278, 0.010445794076264092, 0.005245160026359378, 0.0, 0.1692610468947584]"
M00,5,1,KYOw02788,10,clean_test,112294,8,0.8503214775500026,False,"[231, 0, 12, 9331, 1, 2377, 0, 4641, 95486, 215]","[0.0020571001122054607, 0.0, 0.00010686234349119276, 0.0830943772596933, 8.90519529093273e-06, 0.0211676492065471, 0.0, 0.041329011345218804, 0.8503214775500026, 0.001914616987550537]"
M00,5,1,KYOw02788,12,clean_test,112294,9,0.6658859778794949,False,"[13888, 20383, 0, 2, 2487, 0, 379, 74775, 0, 346, 31, 3]","[0.12367535220047375, 0.18151459561508185, 0.0, 1.781039058186546e-05, 0.0221472206885497, 0.0, 0.003375069015263505, 0.6658859778794949, 0.0, 0.0030811975706627245, 0.00027606105401891464, 2.671558587279819e-05]"
M00,5,1,KYOw02788,14,clean_test,112294,12,0.5540545354159617,False,"[15, 10356, 1, 730, 213, 0, 504, 2, 7, 12338, 0, 62217, 2443, 23468]","[0.00013357792936399094, 0.09222220243289936, 8.90519529093273e-06, 0.006500792562380893, 0.0018968065969686716, 0.0, 0.004488218426630096, 1.781039058186546e-05, 6.233636703652911e-05, 0.10987229949952802, 0.0, 0.5540545354159617, 0.02175539209574866, 0.2089871230876093]"
M00,5,1,KYOw16711,2,clean_test,82012,2,0.913183436570258,False,"[74892, 7120]","[0.913183436570258, 0.08681656342974199]"
M00,5,1,KYOw16711,4,clean_test,82012,4,0.3742988830902795,False,"[25919, 1153, 24243, 30697]","[0.3160391162268936, 0.014058918207091644, 0.29560308247573525, 0.3742988830902795]"
