priority,metric,window,source_metric,label,expression,kind,k,sample_id,fold,repeat_a,repeat_b,value,undefined_reason,used_clusters,degeneracy_flags
3,ARI,,ari,ARI,M01,condition,6,KYOw02716,3,1,2,0.8248603940010071,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02716,3,1,3,0.17279121279716492,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02716,3,2,3,0.14385096728801727,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02717,3,1,2,0.6264752745628357,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02717,3,1,3,0.5469595193862915,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02717,3,2,3,0.7019056677818298,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02719,5,1,2,0.1587182730436325,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02719,5,1,3,0.36640650033950806,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02719,5,2,3,0.3643445074558258,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02720,1,1,2,0.10570953786373138,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02720,1,1,3,0.8013566136360168,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02720,1,2,3,0.10444296896457672,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02751,1,1,2,0.5825725197792053,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02751,1,1,3,0.8947279453277588,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02751,1,2,3,0.6229049563407898,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02752,1,1,2,0.13303858041763306,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02752,1,1,3,0.6621691584587097,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02752,1,2,3,0.19164282083511353,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02754,2,1,2,0.5374709367752075,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02754,2,1,3,0.1454363614320755,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02754,2,2,3,0.26895231008529663,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02756,3,1,2,0.22373896837234497,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02756,3,1,3,0.2442959100008011,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02756,3,2,3,0.6810448169708252,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02758,3,1,2,0.573927640914917,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02758,3,1,3,0.24242380261421204,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02758,3,2,3,0.38096949458122253,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02759,5,1,2,0.31429553031921387,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02759,5,1,3,0.41877681016921997,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02759,5,2,3,0.5239425897598267,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02760,3,1,2,0.7818626165390015,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02760,3,1,3,0.49694231152534485,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02760,3,2,3,0.6149700284004211,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02762,2,1,2,0.8675544261932373,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02762,2,1,3,0.5188410878181458,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02762,2,2,3,0.5315623879432678,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02763,2,1,2,0.8892635703086853,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02763,2,1,3,0.38572412729263306,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02763,2,2,3,0.4024849236011505,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02764,2,1,2,0.8441442251205444,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02764,2,1,3,0.7481151819229126,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02764,2,2,3,0.7876296043395996,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02766,1,1,2,0.4418289065361023,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02766,1,1,3,0.6646332740783691,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02766,1,2,3,0.489650160074234,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02767,5,1,2,0.6699788570404053,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02767,5,1,3,0.7865284085273743,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02767,5,2,3,0.748275101184845,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02768,4,1,2,0.7498840093612671,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02768,4,1,3,0.578946590423584,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02768,4,2,3,0.4391409456729889,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02769,1,1,2,0.322272390127182,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02769,1,1,3,0.8920276165008545,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02769,1,2,3,0.34042230248451233,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02770,2,1,2,0.9327929019927979,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02770,2,1,3,0.7048220634460449,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02770,2,2,3,0.7251776456832886,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02771,2,1,2,0.5485957264900208,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02771,2,1,3,0.25279781222343445,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02771,2,2,3,0.39771005511283875,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02772,4,1,2,0.3478236496448517,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02772,4,1,3,0.5408740639686584,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02772,4,2,3,0.3587648570537567,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02773,5,1,2,0.07368375360965729,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02773,5,1,3,0.2779470682144165,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02773,5,2,3,0.3138711452484131,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02774,1,1,2,0.4070713520050049,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02774,1,1,3,0.699953019618988,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02774,1,2,3,0.518362283706665,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02775,1,1,2,0.3289560377597809,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02775,1,1,3,0.6187685132026672,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02775,1,2,3,0.4208706319332123,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02776,1,1,2,0.4530664384365082,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02776,1,1,3,0.7218325734138489,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02776,1,2,3,0.5784974098205566,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02777,5,1,2,0.6484061479568481,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02777,5,1,3,0.7675943970680237,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02777,5,2,3,0.6665648818016052,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02780,3,1,2,0.7560083270072937,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02780,3,1,3,0.5270330905914307,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02780,3,2,3,0.6228363513946533,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02783,5,1,2,0.3175499439239502,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02783,5,1,3,0.478249192237854,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02783,5,2,3,0.49189212918281555,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02784,3,1,2,0.6820389628410339,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02784,3,1,3,0.5164673924446106,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02784,3,2,3,0.6239150762557983,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02787,4,1,2,0.18798907101154327,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02787,4,1,3,0.5152645707130432,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02787,4,2,3,0.10395779460668564,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02788,5,1,2,0.3633266091346741,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02788,5,1,3,0.8254743814468384,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02788,5,2,3,0.42992955446243286,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02789,2,1,2,0.5144557952880859,,"[3, 3]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02789,2,1,3,0.6877226233482361,,"[3, 2]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02789,2,2,3,0.3571853041648865,,"[3, 2]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02790,3,1,2,0.8015024662017822,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02790,3,1,3,0.3739692270755768,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw02790,3,2,3,0.4361989498138428,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16662,4,1,2,0.30023643374443054,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16662,4,1,3,0.8079150915145874,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16662,4,2,3,0.2689096927642822,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16666,4,1,2,0.49475225806236267,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16666,4,1,3,0.1177578866481781,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16666,4,2,3,0.05879385396838188,,"[5, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16700,4,1,2,0.11095871776342392,,"[4, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16700,4,1,3,0.6463975310325623,,"[4, 4]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16700,4,2,3,0.08332962542772293,,"[5, 4]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16702,3,1,2,0.6009736061096191,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16702,3,1,3,0.3287295997142792,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16702,3,2,3,0.3465101420879364,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16711,5,1,2,0.33478981256484985,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16711,5,1,3,0.39249953627586365,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16711,5,2,3,0.4637660086154938,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16714,2,1,2,0.7461560368537903,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16714,2,1,3,0.3175662159919739,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16714,2,2,3,0.3493107855319977,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16716,2,1,2,0.48994505405426025,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16716,2,1,3,0.36835524439811707,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16716,2,2,3,0.34288373589515686,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16719,1,1,2,0.45190703868865967,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16719,1,1,3,0.8520187735557556,,"[5, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16719,1,2,3,0.4820972979068756,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16737,4,1,2,0.3634134531021118,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16737,4,1,3,0.5548580884933472,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16737,4,2,3,0.41552674770355225,,"[6, 5]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16744,4,1,2,0.4297138750553131,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16744,4,1,3,0.7465044260025024,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16744,4,2,3,0.36462733149528503,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16750,2,1,2,0.8710891604423523,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16750,2,1,3,0.37987005710601807,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,6,KYOw16750,2,2,3,0.3840053081512451,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02702,4,1,2,0.7272575497627258,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02702,4,1,3,0.7128833532333374,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02702,4,2,3,0.6571597456932068,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02707,1,1,2,0.2289164811372757,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02707,1,1,3,0.21088388562202454,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02707,1,2,3,0.5680188536643982,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02708,4,1,2,0.6139803528785706,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02708,4,1,3,0.593843936920166,,"[7, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02708,4,2,3,0.6844213604927063,,"[7, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02709,5,1,2,0.7057881355285645,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02709,5,1,3,0.2397787868976593,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02709,5,2,3,0.22299833595752716,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02715,3,1,2,0.6684293150901794,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02715,3,1,3,0.49373647570610046,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02715,3,2,3,0.5711211562156677,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02716,3,1,2,0.8346843719482422,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02716,3,1,3,0.39963987469673157,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02716,3,2,3,0.42863139510154724,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02717,3,1,2,0.8506777286529541,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02717,3,1,3,0.5783342719078064,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02717,3,2,3,0.6169115900993347,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02719,5,1,2,0.5606372952461243,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02719,5,1,3,0.2929554581642151,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02719,5,2,3,0.13123366236686707,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02720,1,1,2,0.2861003875732422,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02720,1,1,3,0.7549480199813843,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02720,1,2,3,0.25180673599243164,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02751,1,1,2,0.2237975150346756,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02751,1,1,3,0.886481523513794,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02751,1,2,3,0.23158572614192963,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02752,1,1,2,0.44917142391204834,,"[8, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02752,1,1,3,0.5959871411323547,,"[8, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02752,1,2,3,0.4074856638908386,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02754,2,1,2,0.6135232448577881,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02754,2,1,3,0.394226610660553,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02754,2,2,3,0.2682185471057892,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02756,3,1,2,0.4440891742706299,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02756,3,1,3,0.2572479546070099,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02756,3,2,3,0.44106757640838623,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02758,3,1,2,0.6592172384262085,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02758,3,1,3,0.4023348391056061,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02758,3,2,3,0.27380990982055664,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02759,5,1,2,0.5837094783782959,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02759,5,1,3,0.3461735248565674,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02759,5,2,3,0.2432854324579239,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02760,3,1,2,0.7660126686096191,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02760,3,1,3,0.5046070218086243,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02760,3,2,3,0.49852073192596436,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02762,2,1,2,0.5747503638267517,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02762,2,1,3,0.8003628849983215,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02762,2,2,3,0.6165974140167236,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02763,2,1,2,0.53812575340271,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02763,2,1,3,0.5296752452850342,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02763,2,2,3,0.46594059467315674,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02764,2,1,2,0.28128039836883545,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02764,2,1,3,0.8827288746833801,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02764,2,2,3,0.29780110716819763,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02766,1,1,2,0.5812190771102905,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02766,1,1,3,0.6628758311271667,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02766,1,2,3,0.6244633197784424,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02767,5,1,2,0.3179885447025299,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02767,5,1,3,0.5041316151618958,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02767,5,2,3,0.422773152589798,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02768,4,1,2,0.8646754026412964,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02768,4,1,3,0.8380663394927979,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02768,4,2,3,0.8536683917045593,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02769,1,1,2,0.5239546298980713,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02769,1,1,3,0.6682115197181702,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02769,1,2,3,0.5002506375312805,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02770,2,1,2,0.40218621492385864,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02770,2,1,3,0.6873053312301636,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02770,2,2,3,0.48741742968559265,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02771,2,1,2,0.7588923573493958,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02771,2,1,3,0.3142344653606415,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02771,2,2,3,0.26287519931793213,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02772,4,1,2,0.718285322189331,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02772,4,1,3,0.7034094929695129,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02772,4,2,3,0.8029837012290955,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02773,5,1,2,0.7196869254112244,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02773,5,1,3,0.1556709259748459,,"[7, 5]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02773,5,2,3,0.1820160299539566,,"[7, 5]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02774,1,1,2,0.35136687755584717,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02774,1,1,3,0.46354201436042786,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02774,1,2,3,0.47437748312950134,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02775,1,1,2,0.4379107356071472,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02775,1,1,3,0.43880289793014526,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02775,1,2,3,0.581875741481781,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02776,1,1,2,0.19980311393737793,,"[8, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02776,1,1,3,0.7070971131324768,,"[8, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02776,1,2,3,0.23607595264911652,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02777,5,1,2,0.209876149892807,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02777,5,1,3,0.12939143180847168,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02777,5,2,3,0.3247584104537964,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02780,3,1,2,0.6928277015686035,,"[6, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02780,3,1,3,0.4921726882457733,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02780,3,2,3,0.45173946022987366,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02783,5,1,2,0.5513966679573059,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02783,5,1,3,0.29984673857688904,,"[7, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02783,5,2,3,0.2576630115509033,,"[6, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02784,3,1,2,0.6666973233222961,,"[7, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02784,3,1,3,0.5369756817817688,,"[7, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02784,3,2,3,0.4834781289100647,,"[6, 7]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02787,4,1,2,0.8016413450241089,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02787,4,1,3,0.6761515140533447,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02787,4,2,3,0.7854408621788025,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02788,5,1,2,0.39147233963012695,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02788,5,1,3,0.46044817566871643,,"[8, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02788,5,2,3,0.25346317887306213,,"[8, 6]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02789,2,1,2,0.6277576088905334,,"[4, 4]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02789,2,1,3,0.8474859595298767,,"[4, 3]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02789,2,2,3,0.7330900430679321,,"[4, 3]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02790,3,1,2,0.8260197043418884,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02790,3,1,3,0.6164620518684387,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw02790,3,2,3,0.6439066529273987,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw16662,4,1,2,0.8549602031707764,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw16662,4,1,3,0.7560875415802002,,"[8, 8]",[]
3,ARI,,ari,ARI,M01,condition,8,KYOw16662,4,2,3,0.7914829850196838,,"[8, 8]",[]
