condition,pc1,pc2,pixels
A1,-0.3767081335744069,0.9384795194607878,4
A1,-0.3767081335744069,0.9820571023075482,1
A1,-0.3767081335744069,1.0256346851543088,1
A1,-0.35180665761216934,-0.3252703830952663,3
A1,-0.35180665761216934,-0.2816928002485058,3
A1,-0.35180665761216934,-0.2381152174017453,2
A1,-0.35180665761216934,-0.19453763455498485,8
A1,-0.35180665761216934,-0.15096005170822435,5
A1,-0.35180665761216934,-0.10738246886146385,10
A1,-0.35180665761216934,-0.06380488601470335,11
A1,-0.35180665761216934,-0.020227303167942856,3
A1,-0.35180665761216934,0.023350279678817587,6
A1,-0.35180665761216934,0.06692786252557803,4
A1,-0.35180665761216934,0.11050544537233853,1
A1,-0.35180665761216934,0.2848157767593805,1
A1,-0.35180665761216934,0.6334364395334644,3
A1,-0.35180665761216934,0.6770140223802248,3
A1,-0.35180665761216934,0.7205916052269854,4
A1,-0.35180665761216934,0.7641691880737458,5
A1,-0.35180665761216934,0.8077467709205064,15
A1,-0.35180665761216934,0.8513243537672668,6
A1,-0.35180665761216934,0.8949019366140274,6
A1,-0.35180665761216934,0.9384795194607878,3
A1,-0.35180665761216934,0.9820571023075482,2
A1,-0.35180665761216934,1.0256346851543088,1
A1,-0.3269051816499319,-0.2816928002485058,1
A1,-0.3269051816499319,-0.2381152174017453,6
A1,-0.3269051816499319,-0.19453763455498485,14
A1,-0.3269051816499319,-0.15096005170822435,11
A1,-0.3269051816499319,-0.10738246886146385,12
A1,-0.3269051816499319,-0.06380488601470335,14
A1,-0.3269051816499319,-0.020227303167942856,3
A1,-0.3269051816499319,0.023350279678817587,12
A1,-0.3269051816499319,0.06692786252557803,1
A1,-0.3269051816499319,0.11050544537233853,2
A1,-0.3269051816499319,0.15408302821909903,1
A1,-0.3269051816499319,0.19766061106585953,1
A1,-0.3269051816499319,0.2848157767593805,1
A1,-0.3269051816499319,0.6334364395334644,2
A1,-0.3269051816499319,0.6770140223802248,4
A1,-0.3269051816499319,0.7205916052269854,5
A1,-0.3269051816499319,0.7641691880737458,7
A1,-0.3269051816499319,0.8077467709205064,9
A1,-0.3269051816499319,0.8513243537672668,5
A1,-0.3269051816499319,0.8949019366140274,3
A1,-0.3269051816499319,1.1563674336945902,1
A1,-0.3020037056876943,-0.2816928002485058,1
A1,-0.3020037056876943,-0.2381152174017453,6
A1,-0.3020037056876943,-0.19453763455498485,18
A1,-0.3020037056876943,-0.15096005170822435,21
A1,-0.3020037056876943,-0.10738246886146385,38
A1,-0.3020037056876943,-0.06380488601470335,18
A1,-0.3020037056876943,-0.020227303167942856,12
A1,-0.3020037056876943,0.023350279678817587,12
A1,-0.3020037056876943,0.06692786252557803,2
A1,-0.3020037056876943,0.11050544537233853,1
A1,-0.3020037056876943,0.15408302821909903,3
A1,-0.3020037056876943,0.19766061106585953,1
A1,-0.3020037056876943,0.24123819391262002,1
A1,-0.3020037056876943,0.2848157767593805,1
A1,-0.3020037056876943,0.3719709424529015,1
A1,-0.3020037056876943,0.4591261081464224,2
A1,-0.3020037056876943,0.5027036909931829,1
A1,-0.3020037056876943,0.5898588566867038,2
A1,-0.3020037056876943,0.6770140223802248,2
A1,-0.3020037056876943,0.7205916052269854,3
A1,-0.3020037056876943,0.7641691880737458,8
A1,-0.3020037056876943,0.8077467709205064,7
A1,-0.3020037056876943,0.8513243537672668,7
A1,-0.3020037056876943,0.8949019366140274,5
A1,-0.3020037056876943,0.9384795194607878,2
A1,-0.27710222972545684,-0.2816928002485058,4
A1,-0.27710222972545684,-0.2381152174017453,12
A1,-0.27710222972545684,-0.19453763455498485,31
A1,-0.27710222972545684,-0.15096005170822435,39
A1,-0.27710222972545684,-0.10738246886146385,63
A1,-0.27710222972545684,-0.06380488601470335,30
A1,-0.27710222972545684,-0.020227303167942856,21
A1,-0.27710222972545684,0.023350279678817587,8
A1,-0.27710222972545684,0.06692786252557803,2
A1,-0.27710222972545684,0.11050544537233853,4
A1,-0.27710222972545684,0.19766061106585953,2
A1,-0.27710222972545684,0.24123819391262002,1
A1,-0.27710222972545684,0.2848157767593805,1
A1,-0.27710222972545684,0.328393359606141,1
A1,-0.27710222972545684,0.3719709424529015,2
A1,-0.27710222972545684,0.415548525299662,1
A1,-0.27710222972545684,0.4591261081464224,1
A1,-0.27710222972545684,0.5462812738399434,1
A1,-0.27710222972545684,0.6334364395334644,1
A1,-0.27710222972545684,0.6770140223802248,1
A1,-0.27710222972545684,0.7205916052269854,8
A1,-0.27710222972545684,0.7641691880737458,7
A1,-0.27710222972545684,0.8077467709205064,5
A1,-0.27710222972545684,0.8513243537672668,4
A1,-0.27710222972545684,0.8949019366140274,1
A1,-0.27710222972545684,0.9384795194607878,3
A1,-0.25220075376321927,-0.2816928002485058,9
A1,-0.25220075376321927,-0.2381152174017453,25
A1,-0.25220075376321927,-0.19453763455498485,59
A1,-0.25220075376321927,-0.15096005170822435,44
A1,-0.25220075376321927,-0.10738246886146385,106
A1,-0.25220075376321927,-0.06380488601470335,60
A1,-0.25220075376321927,-0.020227303167942856,34
A1,-0.25220075376321927,0.023350279678817587,7
A1,-0.25220075376321927,0.06692786252557803,5
A1,-0.25220075376321927,0.11050544537233853,5
A1,-0.25220075376321927,0.15408302821909903,2
A1,-0.25220075376321927,0.19766061106585953,2
A1,-0.25220075376321927,0.24123819391262002,2
A1,-0.25220075376321927,0.2848157767593805,3
A1,-0.25220075376321927,0.328393359606141,2
A1,-0.25220075376321927,0.415548525299662,2
A1,-0.25220075376321927,0.5027036909931829,1
A1,-0.25220075376321927,0.5898588566867038,1
A1,-0.25220075376321927,0.6770140223802248,3
A1,-0.25220075376321927,0.7205916052269854,4
A1,-0.25220075376321927,0.7641691880737458,4
A1,-0.25220075376321927,0.8077467709205064,3
A1,-0.25220075376321927,0.8513243537672668,1
A1,-0.25220075376321927,0.9384795194607878,1
A1,-0.2272992778009818,-0.36884796594202673,1
A1,-0.2272992778009818,-0.3252703830952663,1
A1,-0.2272992778009818,-0.2816928002485058,8
A1,-0.2272992778009818,-0.2381152174017453,57
A1,-0.2272992778009818,-0.19453763455498485,83
A1,-0.2272992778009818,-0.15096005170822435,93
A1,-0.2272992778009818,-0.10738246886146385,167
A1,-0.2272992778009818,-0.06380488601470335,105
A1,-0.2272992778009818,-0.020227303167942856,26
A1,-0.2272992778009818,0.023350279678817587,18
A1,-0.2272992778009818,0.06692786252557803,14
A1,-0.2272992778009818,0.11050544537233853,9
A1,-0.2272992778009818,0.15408302821909903,5
A1,-0.2272992778009818,0.19766061106585953,4
A1,-0.2272992778009818,0.24123819391262002,3
A1,-0.2272992778009818,0.2848157767593805,1
A1,-0.2272992778009818,0.328393359606141,2
A1,-0.2272992778009818,0.415548525299662,1
A1,-0.2272992778009818,0.4591261081464224,1
A1,-0.2272992778009818,0.5027036909931829,4
A1,-0.2272992778009818,0.5462812738399434,7
A1,-0.2272992778009818,0.5898588566867038,4
A1,-0.2272992778009818,0.6334364395334644,2
A1,-0.2272992778009818,0.6770140223802248,1
A1,-0.2272992778009818,0.7205916052269854,5
A1,-0.2272992778009818,0.7641691880737458,3
A1,-0.2272992778009818,0.8077467709205064,4
A1,-0.2272992778009818,0.8513243537672668,3
A1,-0.2272992778009818,0.8949019366140274,4
A1,-0.20239780183874434,-0.36884796594202673,1
A1,-0.20239780183874434,-0.2816928002485058,12
A1,-0.20239780183874434,-0.2381152174017453,73
A1,-0.20239780183874434,-0.19453763455498485,109
A1,-0.20239780183874434,-0.15096005170822435,212
A1,-0.20239780183874434,-0.10738246886146385,331
A1,-0.20239780183874434,-0.06380488601470335,175
A1,-0.20239780183874434,-0.020227303167942856,43
A1,-0.20239780183874434,0.023350279678817587,19
A1,-0.20239780183874434,0.06692786252557803,14
A1,-0.20239780183874434,0.11050544537233853,9
A1,-0.20239780183874434,0.15408302821909903,4
A1,-0.20239780183874434,0.19766061106585953,1
A1,-0.20239780183874434,0.24123819391262002,3
A1,-0.20239780183874434,0.2848157767593805,2
A1,-0.20239780183874434,0.328393359606141,3
A1,-0.20239780183874434,0.415548525299662,1
A1,-0.20239780183874434,0.4591261081464224,1
A1,-0.20239780183874434,0.5027036909931829,4
A1,-0.20239780183874434,0.5462812738399434,2
A1,-0.20239780183874434,0.5898588566867038,1
A1,-0.20239780183874434,0.6334364395334644,7
A1,-0.20239780183874434,0.6770140223802248,1
A1,-0.20239780183874434,0.7205916052269854,1
A1,-0.20239780183874434,0.7641691880737458,3
A1,-0.20239780183874434,0.8077467709205064,2
A1,-0.20239780183874434,0.8513243537672668,4
A1,-0.20239780183874434,0.8949019366140274,2
A1,-0.17749632587650677,-0.36884796594202673,2
A1,-0.17749632587650677,-0.3252703830952663,5
A1,-0.17749632587650677,-0.2816928002485058,14
A1,-0.17749632587650677,-0.2381152174017453,105
A1,-0.17749632587650677,-0.19453763455498485,195
A1,-0.17749632587650677,-0.15096005170822435,362
A1,-0.17749632587650677,-0.10738246886146385,460
A1,-0.17749632587650677,-0.06380488601470335,265
A1,-0.17749632587650677,-0.020227303167942856,63
A1,-0.17749632587650677,0.023350279678817587,34
A1,-0.17749632587650677,0.06692786252557803,20
A1,-0.17749632587650677,0.11050544537233853,14
A1,-0.17749632587650677,0.15408302821909903,5
A1,-0.17749632587650677,0.19766061106585953,4
A1,-0.17749632587650677,0.24123819391262002,5
A1,-0.17749632587650677,0.2848157767593805,1
A1,-0.17749632587650677,0.328393359606141,1
A1,-0.17749632587650677,0.3719709424529015,3
A1,-0.17749632587650677,0.415548525299662,3
A1,-0.17749632587650677,0.4591261081464224,2
A1,-0.17749632587650677,0.5027036909931829,4
A1,-0.17749632587650677,0.5462812738399434,1
A1,-0.17749632587650677,0.5898588566867038,4
A1,-0.17749632587650677,0.6334364395334644,2
A1,-0.17749632587650677,0.6770140223802248,3
A1,-0.17749632587650677,0.7205916052269854,6
A1,-0.17749632587650677,0.7641691880737458,4
A1,-0.17749632587650677,0.8077467709205064,2
A1,-0.17749632587650677,0.8513243537672668,1
A1,-0.1525948499142693,-0.36884796594202673,2
A1,-0.1525948499142693,-0.3252703830952663,7
A1,-0.1525948499142693,-0.2816928002485058,31
A1,-0.1525948499142693,-0.2381152174017453,177
A1,-0.1525948499142693,-0.19453763455498485,293
A1,-0.1525948499142693,-0.15096005170822435,529
A1,-0.1525948499142693,-0.10738246886146385,654
A1,-0.1525948499142693,-0.06380488601470335,375
A1,-0.1525948499142693,-0.020227303167942856,128
A1,-0.1525948499142693,0.023350279678817587,60
A1,-0.1525948499142693,0.06692786252557803,35
A1,-0.1525948499142693,0.11050544537233853,24
A1,-0.1525948499142693,0.15408302821909903,9
A1,-0.1525948499142693,0.19766061106585953,7
A1,-0.1525948499142693,0.2848157767593805,1
A1,-0.1525948499142693,0.328393359606141,2
A1,-0.1525948499142693,0.3719709424529015,3
A1,-0.1525948499142693,0.415548525299662,2
A1,-0.1525948499142693,0.4591261081464224,5
A1,-0.1525948499142693,0.5027036909931829,6
A1,-0.1525948499142693,0.5462812738399434,1
A1,-0.1525948499142693,0.5898588566867038,1
A1,-0.1525948499142693,0.6334364395334644,4
A1,-0.1525948499142693,0.6770140223802248,6
A1,-0.1525948499142693,0.7205916052269854,10
A1,-0.1525948499142693,0.7641691880737458,2
A1,-0.1525948499142693,0.8077467709205064,6
A1,-0.1525948499142693,0.8513243537672668,3
A1,-0.1525948499142693,0.8949019366140274,1
A1,-0.1525948499142693,0.9384795194607878,5
A1,-0.1525948499142693,1.0692122680010692,1
A1,-0.12769337395203173,-0.36884796594202673,8
A1,-0.12769337395203173,-0.3252703830952663,16
A1,-0.12769337395203173,-0.2816928002485058,36
A1,-0.12769337395203173,-0.2381152174017453,222
A1,-0.12769337395203173,-0.19453763455498485,403
A1,-0.12769337395203173,-0.15096005170822435,860
A1,-0.12769337395203173,-0.10738246886146385,990
A1,-0.12769337395203173,-0.06380488601470335,512
A1,-0.12769337395203173,-0.020227303167942856,175
A1,-0.12769337395203173,0.023350279678817587,86
A1,-0.12769337395203173,0.06692786252557803,49
A1,-0.12769337395203173,0.11050544537233853,26
A1,-0.12769337395203173,0.15408302821909903,19
A1,-0.12769337395203173,0.19766061106585953,6
A1,-0.12769337395203173,0.24123819391262002,5
A1,-0.12769337395203173,0.2848157767593805,2
A1,-0.12769337395203173,0.328393359606141,4
A1,-0.12769337395203173,0.3719709424529015,3
A1,-0.12769337395203173,0.415548525299662,2
A1,-0.12769337395203173,0.4591261081464224,3
A1,-0.12769337395203173,0.5027036909931829,3
A1,-0.12769337395203173,0.5462812738399434,3
A1,-0.12769337395203173,0.5898588566867038,2
A1,-0.12769337395203173,0.6334364395334644,2
A1,-0.12769337395203173,0.6770140223802248,3
A1,-0.12769337395203173,0.7205916052269854,6
A1,-0.12769337395203173,0.7641691880737458,4
A1,-0.12769337395203173,0.8077467709205064,4
A1,-0.12769337395203173,0.8513243537672668,6
A1,-0.12769337395203173,0.8949019366140274,8
A1,-0.12769337395203173,0.9384795194607878,4
A1,-0.12769337395203173,1.0256346851543088,2
A1,-0.12769337395203173,1.0692122680010692,2
A1,-0.10279189798979427,-0.36884796594202673,16
A1,-0.10279189798979427,-0.3252703830952663,18
A1,-0.10279189798979427,-0.2816928002485058,30
A1,-0.10279189798979427,-0.2381152174017453,285
A1,-0.10279189798979427,-0.19453763455498485,528
A1,-0.10279189798979427,-0.15096005170822435,1192
A1,-0.10279189798979427,-0.10738246886146385,1384
A1,-0.10279189798979427,-0.06380488601470335,768
A1,-0.10279189798979427,-0.020227303167942856,270
A1,-0.10279189798979427,0.023350279678817587,130
A1,-0.10279189798979427,0.06692786252557803,81
A1,-0.10279189798979427,0.11050544537233853,31
A1,-0.10279189798979427,0.15408302821909903,18
A1,-0.10279189798979427,0.19766061106585953,14
A1,-0.10279189798979427,0.24123819391262002,11
A1,-0.10279189798979427,0.2848157767593805,6
A1,-0.10279189798979427,0.328393359606141,6
A1,-0.10279189798979427,0.3719709424529015,7
A1,-0.10279189798979427,0.415548525299662,5
A1,-0.10279189798979427,0.4591261081464224,2
A1,-0.10279189798979427,0.5027036909931829,3
A1,-0.10279189798979427,0.5462812738399434,3
A1,-0.10279189798979427,0.5898588566867038,3
A1,-0.10279189798979427,0.6334364395334644,4
A1,-0.10279189798979427,0.6770140223802248,2
A1,-0.10279189798979427,0.7205916052269854,5
A1,-0.10279189798979427,0.7641691880737458,5
A1,-0.10279189798979427,0.8077467709205064,3
A1,-0.10279189798979427,0.8513243537672668,8
A1,-0.10279189798979427,0.8949019366140274,6
A1,-0.10279189798979427,0.9384795194607878,2
A1,-0.10279189798979427,0.9820571023075482,3
A1,-0.10279189798979427,1.0256346851543088,2
A1,-0.10279189798979427,1.0692122680010692,3
A1,-0.0778904220275567,-0.41242554878878723,1
A1,-0.0778904220275567,-0.36884796594202673,20
A1,-0.0778904220275567,-0.3252703830952663,37
A1,-0.0778904220275567,-0.2816928002485058,44
A1,-0.0778904220275567,-0.2381152174017453,290
A1,-0.0778904220275567,-0.19453763455498485,705
A1,-0.0778904220275567,-0.15096005170822435,1603
A1,-0.0778904220275567,-0.10738246886146385,1923
A1,-0.0778904220275567,-0.06380488601470335,1122
A1,-0.0778904220275567,-0.020227303167942856,386
A1,-0.0778904220275567,0.023350279678817587,166
A1,-0.0778904220275567,0.06692786252557803,107
A1,-0.0778904220275567,0.11050544537233853,55
A1,-0.0778904220275567,0.15408302821909903,32
A1,-0.0778904220275567,0.19766061106585953,15
A1,-0.0778904220275567,0.24123819391262002,15
A1,-0.0778904220275567,0.2848157767593805,7
A1,-0.0778904220275567,0.328393359606141,5
A1,-0.0778904220275567,0.3719709424529015,3
A1,-0.0778904220275567,0.415548525299662,4
A1,-0.0778904220275567,0.4591261081464224,6
A1,-0.0778904220275567,0.5027036909931829,3
A1,-0.0778904220275567,0.5462812738399434,1
A1,-0.0778904220275567,0.5898588566867038,4
A1,-0.0778904220275567,0.6334364395334644,5
A1,-0.0778904220275567,0.6770140223802248,3
A1,-0.0778904220275567,0.7205916052269854,8
A1,-0.0778904220275567,0.7641691880737458,1
A1,-0.0778904220275567,0.8077467709205064,4
A1,-0.0778904220275567,0.8513243537672668,6
A1,-0.0778904220275567,0.8949019366140274,4
A1,-0.0778904220275567,0.9384795194607878,2
A1,-0.0778904220275567,0.9820571023075482,5
A1,-0.0778904220275567,1.0692122680010692,1
A1,-0.0778904220275567,1.1127898508478298,2
A1,-0.0778904220275567,1.1563674336945902,2
A1,-0.05298894606531923,-0.41242554878878723,1
A1,-0.05298894606531923,-0.36884796594202673,36
A1,-0.05298894606531923,-0.3252703830952663,38
A1,-0.05298894606531923,-0.2816928002485058,51
A1,-0.05298894606531923,-0.2381152174017453,201
A1,-0.05298894606531923,-0.19453763455498485,829
A1,-0.05298894606531923,-0.15096005170822435,2051
A1,-0.05298894606531923,-0.10738246886146385,2600
A1,-0.05298894606531923,-0.06380488601470335,1578
A1,-0.05298894606531923,-0.020227303167942856,511
A1,-0.05298894606531923,0.023350279678817587,289
A1,-0.05298894606531923,0.06692786252557803,147
A1,-0.05298894606531923,0.11050544537233853,60
A1,-0.05298894606531923,0.15408302821909903,46
A1,-0.05298894606531923,0.19766061106585953,28
A1,-0.05298894606531923,0.24123819391262002,11
A1,-0.05298894606531923,0.2848157767593805,13
A1,-0.05298894606531923,0.328393359606141,9
A1,-0.05298894606531923,0.3719709424529015,3
A1,-0.05298894606531923,0.415548525299662,8
A1,-0.05298894606531923,0.4591261081464224,8
A1,-0.05298894606531923,0.5027036909931829,2
A1,-0.05298894606531923,0.5462812738399434,6
A1,-0.05298894606531923,0.5898588566867038,6
A1,-0.05298894606531923,0.6334364395334644,6
A1,-0.05298894606531923,0.6770140223802248,6
A1,-0.05298894606531923,0.7205916052269854,8
A1,-0.05298894606531923,0.7641691880737458,4
A1,-0.05298894606531923,0.8077467709205064,3
A1,-0.05298894606531923,0.8513243537672668,5
A1,-0.05298894606531923,0.8949019366140274,6
A1,-0.05298894606531923,0.9384795194607878,5
A1,-0.05298894606531923,0.9820571023075482,3
A1,-0.05298894606531923,1.0256346851543088,5
A1,-0.05298894606531923,1.0692122680010692,2
A1,-0.05298894606531923,1.1127898508478298,1
A1,-0.05298894606531923,1.1563674336945902,8
A1,-0.028087470103081658,-0.36884796594202673,47
A1,-0.028087470103081658,-0.3252703830952663,86
A1,-0.028087470103081658,-0.2816928002485058,63
A1,-0.028087470103081658,-0.2381152174017453,200
A1,-0.028087470103081658,-0.19453763455498485,892
A1,-0.028087470103081658,-0.15096005170822435,2468
A1,-0.028087470103081658,-0.10738246886146385,3440
A1,-0.028087470103081658,-0.06380488601470335,2029
A1,-0.028087470103081658,-0.020227303167942856,747
A1,-0.028087470103081658,0.023350279678817587,347
A1,-0.028087470103081658,0.06692786252557803,207
A1,-0.028087470103081658,0.11050544537233853,104
A1,-0.028087470103081658,0.15408302821909903,55
A1,-0.028087470103081658,0.19766061106585953,34
A1,-0.028087470103081658,0.24123819391262002,17
A1,-0.028087470103081658,0.2848157767593805,14
A1,-0.028087470103081658,0.328393359606141,7
A1,-0.028087470103081658,0.3719709424529015,4
A1,-0.028087470103081658,0.415548525299662,8
A1,-0.028087470103081658,0.4591261081464224,6
A1,-0.028087470103081658,0.5027036909931829,13
A1,-0.028087470103081658,0.5462812738399434,7
A1,-0.028087470103081658,0.5898588566867038,5
A1,-0.028087470103081658,0.6334364395334644,3
A1,-0.028087470103081658,0.6770140223802248,11
A1,-0.028087470103081658,0.7205916052269854,5
A1,-0.028087470103081658,0.7641691880737458,3
A1,-0.028087470103081658,0.8077467709205064,3
A1,-0.028087470103081658,0.8513243537672668,5
A1,-0.028087470103081658,0.8949019366140274,1
A1,-0.028087470103081658,0.9384795194607878,2
A1,-0.028087470103081658,0.9820571023075482,6
A1,-0.028087470103081658,1.0256346851543088,4
A1,-0.028087470103081658,1.0692122680010692,2
A1,-0.028087470103081658,1.1127898508478298,7
A1,-0.028087470103081658,1.1563674336945902,4
A1,-0.028087470103081658,1.1999450165413508,1
A1,-0.003185994140844084,-0.36884796594202673,31
A1,-0.003185994140844084,-0.3252703830952663,111
A1,-0.003185994140844084,-0.2816928002485058,94
A1,-0.003185994140844084,-0.2381152174017453,165
A1,-0.003185994140844084,-0.19453763455498485,907
A1,-0.003185994140844084,-0.15096005170822435,2797
A1,-0.003185994140844084,-0.10738246886146385,4140
A1,-0.003185994140844084,-0.06380488601470335,2516
A1,-0.003185994140844084,-0.020227303167942856,1071
A1,-0.003185994140844084,0.023350279678817587,466
A1,-0.003185994140844084,0.06692786252557803,251
A1,-0.003185994140844084,0.11050544537233853,142
A1,-0.003185994140844084,0.15408302821909903,68
A1,-0.003185994140844084,0.19766061106585953,46
A1,-0.003185994140844084,0.24123819391262002,21
A1,-0.003185994140844084,0.2848157767593805,17
A1,-0.003185994140844084,0.328393359606141,10
A1,-0.003185994140844084,0.3719709424529015,8
A1,-0.003185994140844084,0.415548525299662,6
A1,-0.003185994140844084,0.4591261081464224,9
A1,-0.003185994140844084,0.5027036909931829,21
A1,-0.003185994140844084,0.5462812738399434,10
A1,-0.003185994140844084,0.5898588566867038,8
A1,-0.003185994140844084,0.6334364395334644,15
A1,-0.003185994140844084,0.6770140223802248,16
A1,-0.003185994140844084,0.7205916052269854,12
A1,-0.003185994140844084,0.7641691880737458,4
A1,-0.003185994140844084,0.8077467709205064,5
A1,-0.003185994140844084,0.8513243537672668,2
A1,-0.003185994140844084,0.8949019366140274,5
A1,-0.003185994140844084,0.9384795194607878,2
A1,-0.003185994140844084,0.9820571023075482,4
A1,-0.003185994140844084,1.0256346851543088,6
A1,-0.003185994140844084,1.0692122680010692,1
A1,-0.003185994140844084,1.1127898508478298,1
A1,-0.003185994140844084,1.1563674336945902,6
A1,-0.003185994140844084,1.1999450165413508,2
A1,0.02171548182139338,-0.36884796594202673,12
A1,0.02171548182139338,-0.3252703830952663,94
A1,0.02171548182139338,-0.2816928002485058,92
A1,0.02171548182139338,-0.2381152174017453,123
A1,0.02171548182139338,-0.19453763455498485,737
A1,0.02171548182139338,-0.15096005170822435,2889
A1,0.02171548182139338,-0.10738246886146385,4542
A1,0.02171548182139338,-0.06380488601470335,3186
A1,0.02171548182139338,-0.020227303167942856,1497
A1,0.02171548182139338,0.023350279678817587,672
A1,0.02171548182139338,0.06692786252557803,351
A1,0.02171548182139338,0.11050544537233853,221
A1,0.02171548182139338,0.15408302821909903,115
A1,0.02171548182139338,0.19766061106585953,61
A1,0.02171548182139338,0.24123819391262002,47
A1,0.02171548182139338,0.2848157767593805,26
A1,0.02171548182139338,0.328393359606141,25
A1,0.02171548182139338,0.3719709424529015,4
A1,0.02171548182139338,0.415548525299662,12
A1,0.02171548182139338,0.4591261081464224,6
A1,0.02171548182139338,0.5027036909931829,11
A1,0.02171548182139338,0.5462812738399434,10
A1,0.02171548182139338,0.5898588566867038,11
A1,0.02171548182139338,0.6334364395334644,13
A1,0.02171548182139338,0.6770140223802248,10
A1,0.02171548182139338,0.7205916052269854,16
A1,0.02171548182139338,0.7641691880737458,6
A1,0.02171548182139338,0.8077467709205064,8
A1,0.02171548182139338,0.8513243537672668,6
A1,0.02171548182139338,0.8949019366140274,4
A1,0.02171548182139338,0.9384795194607878,5
A1,0.02171548182139338,0.9820571023075482,5
A1,0.02171548182139338,1.0256346851543088,2
A1,0.02171548182139338,1.0692122680010692,3
A1,0.02171548182139338,1.1127898508478298,1
A1,0.02171548182139338,1.1563674336945902,2
A1,0.02171548182139338,1.1999450165413508,1
A1,0.04661695778363084,-0.3252703830952663,67
A1,0.04661695778363084,-0.2816928002485058,105
A1,0.04661695778363084,-0.2381152174017453,107
A1,0.04661695778363084,-0.19453763455498485,476
A1,0.04661695778363084,-0.15096005170822435,2576
A1,0.04661695778363084,-0.10738246886146385,4272
A1,0.04661695778363084,-0.06380488601470335,3900
A1,0.04661695778363084,-0.020227303167942856,1928
A1,0.04661695778363084,0.023350279678817587,912
A1,0.04661695778363084,0.06692786252557803,445
A1,0.04661695778363084,0.11050544537233853,246
A1,0.04661695778363084,0.15408302821909903,146
A1,0.04661695778363084,0.19766061106585953,79
A1,0.04661695778363084,0.24123819391262002,55
A1,0.04661695778363084,0.2848157767593805,33
A1,0.04661695778363084,0.328393359606141,20
A1,0.04661695778363084,0.3719709424529015,11
A1,0.04661695778363084,0.415548525299662,17
A1,0.04661695778363084,0.4591261081464224,15
A1,0.04661695778363084,0.5027036909931829,22
A1,0.04661695778363084,0.5462812738399434,28
A1,0.04661695778363084,0.5898588566867038,19
A1,0.04661695778363084,0.6334364395334644,21
A1,0.04661695778363084,0.6770140223802248,21
A1,0.04661695778363084,0.7205916052269854,17
A1,0.04661695778363084,0.7641691880737458,9
A1,0.04661695778363084,0.8077467709205064,4
A1,0.04661695778363084,0.8513243537672668,7
A1,0.04661695778363084,0.8949019366140274,2
A1,0.04661695778363084,0.9820571023075482,1
A1,0.04661695778363084,1.0256346851543088,1
A1,0.04661695778363084,1.1127898508478298,4
A1,0.04661695778363084,1.1563674336945902,1
A1,0.0715184337458683,-0.3252703830952663,38
A1,0.0715184337458683,-0.2816928002485058,126
A1,0.0715184337458683,-0.2381152174017453,143
A1,0.0715184337458683,-0.19453763455498485,340
A1,0.0715184337458683,-0.15096005170822435,2070
A1,0.0715184337458683,-0.10738246886146385,3804
A1,0.0715184337458683,-0.06380488601470335,4316
A1,0.0715184337458683,-0.020227303167942856,2470
A1,0.0715184337458683,0.023350279678817587,1237
A1,0.0715184337458683,0.06692786252557803,627
A1,0.0715184337458683,0.11050544537233853,280
A1,0.0715184337458683,0.15408302821909903,157
A1,0.0715184337458683,0.19766061106585953,120
A1,0.0715184337458683,0.24123819391262002,58
A1,0.0715184337458683,0.2848157767593805,44
A1,0.0715184337458683,0.328393359606141,23
A1,0.0715184337458683,0.3719709424529015,19
A1,0.0715184337458683,0.415548525299662,23
A1,0.0715184337458683,0.4591261081464224,22
A1,0.0715184337458683,0.5027036909931829,24
A1,0.0715184337458683,0.5462812738399434,33
A1,0.0715184337458683,0.5898588566867038,22
A1,0.0715184337458683,0.6334364395334644,33
A1,0.0715184337458683,0.6770140223802248,22
A1,0.0715184337458683,0.7205916052269854,24
A1,0.0715184337458683,0.7641691880737458,13
A1,0.0715184337458683,0.8077467709205064,3
A1,0.0715184337458683,0.8513243537672668,5
A1,0.0715184337458683,0.8949019366140274,2
A1,0.0715184337458683,0.9384795194607878,2
A1,0.0715184337458683,1.0256346851543088,4
A1,0.0715184337458683,1.0692122680010692,1
A1,0.0715184337458683,1.1563674336945902,1
A1,0.09641990970810599,-0.3252703830952663,1
A1,0.09641990970810599,-0.2816928002485058,84
A1,0.09641990970810599,-0.2381152174017453,126
A1,0.09641990970810599,-0.19453763455498485,288
A1,0.09641990970810599,-0.15096005170822435,1394
A1,0.09641990970810599,-0.10738246886146385,3524
A1,0.09641990970810599,-0.06380488601470335,3869
A1,0.09641990970810599,-0.020227303167942856,2752
A1,0.09641990970810599,0.023350279678817587,1526
A1,0.09641990970810599,0.06692786252557803,837
A1,0.09641990970810599,0.11050544537233853,440
A1,0.09641990970810599,0.15408302821909903,208
A1,0.09641990970810599,0.19766061106585953,105
A1,0.09641990970810599,0.24123819391262002,90
A1,0.09641990970810599,0.2848157767593805,53
A1,0.09641990970810599,0.328393359606141,46
A1,0.09641990970810599,0.3719709424529015,21
A1,0.09641990970810599,0.415548525299662,16
A1,0.09641990970810599,0.4591261081464224,32
A1,0.09641990970810599,0.5027036909931829,42
A1,0.09641990970810599,0.5462812738399434,43
A1,0.09641990970810599,0.5898588566867038,42
A1,0.09641990970810599,0.6334364395334644,49
A1,0.09641990970810599,0.6770140223802248,24
A1,0.09641990970810599,0.7205916052269854,16
A1,0.09641990970810599,0.7641691880737458,16
