sample_id,condition,cluster,pixels,fraction,sample_pixels,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
KYOw02764,B0,8,979,0.0092606606379356,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02764,B0,1,8241,0.0779541412841954,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02764,B0,2,58187,0.5504086420220212,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02764,B0,3,6,5.6755836391842295e-05,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02764,B0,6,2262,0.021396950319724543,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02766,B0,7,9167,0.19852304227304227,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,4,1613,0.03493156618156618,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,5,8851,0.19167966042966042,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,8,6048,0.13097713097713098,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,1,11299,0.24469421344421344,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,2,447,0.009680353430353431,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,3,334,0.007233194733194733,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02766,B0,6,8417,0.18228083853083854,46176,46176,8,0.24469421344421344,False,"[11299, 447, 334, 1613, 8851, 8417, 9167, 6048]"
KYOw02767,B0,7,22608,0.1485970435708511,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02767,B0,4,122,0.00080187718133598,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02767,B0,5,16345,0.107431824007677,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02767,B0,8,4848,0.03186475881243304,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02767,B0,1,19496,0.12814260268300218,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02767,B0,2,7,4.6009346470097213e-05,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02767,B0,3,635,0.004173705001215961,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
