condition,cluster,kind,wavelength_nm,mean,q25,q75,sample_count,pixel_count,sample_ids
M11,4,snv,2185.4536078431374,-0.927876031553017,-1.117822419989657,-0.972025734513238,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2190.9143529411767,-0.9176319402689633,-1.109389771546836,-0.9534188573311452,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2196.375098039216,-0.9025807563938394,-1.0953512866492399,-0.9312934491515773,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2201.8358431372553,-0.89493331074802,-1.0865774546643583,-0.9151699633712673,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2207.2965882352946,-0.8930818738802974,-1.0773922617367613,-0.9036664378164312,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2212.7573333333335,-0.8759835873036904,-1.0636031686777412,-0.8886550920023049,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2218.2180784313728,-0.839199748235187,-1.0523940966365135,-0.8878020678802083,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2223.678823529412,-0.8540138910705486,-1.0417486249041268,-0.8592168196227457,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2229.1395686274514,-0.8515288470135921,-1.0502904533104176,-0.8645859031179726,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2234.6003137254907,-0.8807928090784702,-1.0648521249282374,-0.8770179417866626,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2240.06105882353,-0.9220681525091733,-1.0967927374531194,-0.906109146646371,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2245.521803921569,-0.9804134481573171,-1.131384326716264,-0.9433179831875316,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2250.982549019608,-1.0678350533894923,-1.193543616801475,-1.010791329977413,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2256.4432941176474,-1.1832252754591155,-1.2797708377143324,-1.0886569134891033,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2261.9040392156867,-1.3148839463233084,-1.3919561822837077,-1.2477829387487724,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2267.364784313726,-1.44391316972186,-1.5894738056168363,-1.3054137566918027,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2272.825529411765,-1.5245995890699464,-1.6553969838329263,-1.409533308901099,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2278.286274509804,-1.606111618275404,-1.7209187669528498,-1.4408324542141895,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2283.7470196078434,-1.6528193792380674,-1.8238425542373915,-1.4735154404853228,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2289.2077647058827,-1.6795257940894917,-1.8457540078138983,-1.4600746865690462,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2294.668509803922,-1.7301771493936697,-1.8402710477220223,-1.4688352899351824,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2300.1292549019613,-1.8100250525205217,-2.0032828682177777,-1.4637568541770165,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,snv,2305.59,-1.8284037979792493,-2.0164152830839157,-1.4731649305444838,30,141528,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,913.1,0.4214386714490954,0.38942575612677804,0.4565783598176826,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,918.5607450980392,0.41859717256857254,0.37575771128153496,0.44901778237533607,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,924.0214901960785,0.4249132998361093,0.37250085498032737,0.4686450793585955,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,929.4822352941177,0.43238312752179825,0.3732226990653388,0.4937849446826239,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,934.9429803921569,0.43453415914316673,0.36826576771644526,0.49966387420429154,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,940.4037254901962,0.4312781079244824,0.3600680436601216,0.5008900874338702,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,945.8644705882353,0.42701098636605883,0.3532442131224087,0.49488955139747903,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,951.3252156862745,0.4238424358883017,0.34570223297691133,0.49088661215313334,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,956.7859607843137,0.41896089301976747,0.3386835584888066,0.48636546868648195,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,962.246705882353,0.4152801995258858,0.33400190796086665,0.48678493700526587,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,967.7074509803922,0.41254632509357336,0.3293402847684728,0.48608343997966635,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,973.1681960784314,0.4093317712273716,0.3244349394081403,0.4839804234922637,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,978.6289411764706,0.40549645810786056,0.31981828863533973,0.48178195284606024,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,984.0896862745099,0.40196692165388054,0.3155738682177037,0.4808176768453165,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,989.550431372549,0.3994434267680019,0.3120986256588206,0.4813274126930708,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,995.0111764705882,0.39638475632001136,0.3100846623058342,0.4784930785672546,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1000.4719215686275,0.3923465921689004,0.30558894965750205,0.4755776254379055,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1005.9326666666667,0.3883450467204825,0.30135869613239274,0.47447552465067033,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1011.3934117647059,0.38457254303550503,0.2984175615997333,0.4717878505137273,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1016.8541568627452,0.38102353732403454,0.2954258313468622,0.46907514567705105,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1022.3149019607844,0.37741784819994884,0.2917115535353459,0.4666294710059521,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1027.7756470588236,0.37346382861222793,0.2885224295544415,0.4636495291486406,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1033.2363921568628,0.37014508933058443,0.286452774367864,0.46163069465790435,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1038.697137254902,0.36684173024383554,0.282135997247166,0.4595452484952952,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1044.1578823529412,0.3640453927562911,0.2800723687422014,0.4574947120400903,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1049.6186274509805,0.36144702539587126,0.2836377348329219,0.45619537665736737,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1055.0793725490196,0.35816615021062165,0.2809883562439286,0.4544373806039629,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1060.5401176470589,0.35451381430679424,0.2722421456220983,0.4518594892170612,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1066.0008627450982,0.35157672494338105,0.2696361722210447,0.44962196009212096,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
M11,4,pseudoabsorbance,1071.4616078431372,0.34847463456868044,0.2665842700781111,0.44835221336461706,30,141527,KYOw02707|KYOw02708|KYOw02709|KYOw02715|KYOw02717|KYOw02751|KYOw02756|KYOw02758|KYOw02762|KYOw02763|KYOw02766|KYOw02767|KYOw02768|KYOw02769|KYOw02770|KYOw02772|KYOw02776|KYOw02777|KYOw02783|KYOw02787|KYOw02788|KYOw02789|KYOw02790|KYOw16662|KYOw16702|KYOw16711|KYOw16716|KYOw16719|KYOw16737|KYOw16744
