condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
M11,M11-M00,4,second_derivative,1104.2260784313726,1.2092881593675915e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1109.6868235294119,-1.8379341245942143e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1115.1475686274512,-1.9536689972005864e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1120.6083137254902,7.046598854970672e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1126.0690588235295,1.0574048789831964e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1131.5298039215686,-3.525190633324916e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1136.990549019608,-2.491012483002818e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1142.4512941176472,-1.5066914756943256e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1147.9120392156863,4.1922279859859146e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1153.3727843137256,8.231077917608556e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1158.8335294117649,2.1435415805616163e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1164.294274509804,-1.0755320920568402e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1169.7550196078432,1.0735839026519422e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1175.2157647058825,1.949425127642343e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1180.6765098039216,9.970883282778761e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1186.137254901961,-4.244879399591296e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1191.598,-1.8067452318894526e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1197.0587450980393,-1.5541681644212638e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1202.5194901960786,-6.440457773430598e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1207.9802352941178,4.346001295487638e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1213.440980392157,-1.5119632589599615e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1218.9017254901962,1.4987833866066878e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1224.3624705882353,3.3261361567499796e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1229.8232156862746,-2.4868343305525046e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1235.2839607843139,-6.334273778775645e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1240.7447058823532,-7.45151919143533e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1246.2054509803922,-1.1631818086862773e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1251.6661960784315,-6.721127713164783e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1257.1269411764706,4.5267716497669726e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1262.58768627451,7.293008188239684e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1268.0484313725492,6.886590790656425e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1273.5091764705883,2.9086998466301886e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1278.9699215686276,-1.5337544841463953e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1284.4306666666666,-1.0972482997321264e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1289.891411764706,3.5205546995482945e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1295.3521568627452,3.7270553288581266e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1300.8129019607845,3.126089866725115e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1306.2736470588236,1.5794600042714834e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1311.734392156863,2.072785914358396e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1317.195137254902,3.9845627071992174e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1322.6558823529413,6.355510564762509e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1328.1166274509806,1.0739874087877646e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1333.5773725490199,9.947072371341021e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1339.038117647059,1.2623765740385086e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1344.4988627450982,3.317854801426232e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1349.9596078431373,-2.468189749497555e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1355.4203529411766,-3.0463341368789874e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1360.8810980392159,-2.331326190808046e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1366.341843137255,-1.6762255538712843e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1371.8025882352943,7.482943745743572e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1377.2633333333333,2.2893978083930666e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1382.7240784313726,2.1575952892792825e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1388.184823529412,1.8528462481010082e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1393.6455686274512,1.7618284871738428e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1399.1063137254903,3.753827477299493e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1404.5670588235296,-8.129535013263756e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1410.0278039215686,-1.7531447271731898e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1415.488549019608,-1.4631160866717892e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1420.9492941176472,2.8687285893464344e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1426.4100392156865,-4.898166922684611e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1431.8707843137256,-8.69227547888309e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1437.3315294117647,-8.571462911873299e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1442.792274509804,-9.247045052920827e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1448.2530196078433,-4.1653694995335617e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1453.7137647058826,-2.4799587255806962e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1459.1745098039219,-1.2060556293344705e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1464.635254901961,-8.032857037158452e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1470.096,-1.1746594568918641e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1475.5567450980393,-1.4738463432711965e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1481.0174901960786,-9.14448579482538e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1486.478235294118,-2.5057375953673426e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1491.938980392157,9.819320337983687e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1497.3997254901963,1.5633422461175106e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1502.8604705882353,2.701990726524267e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1508.3212156862746,-2.0187898735591206e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1513.781960784314,-5.441107876673119e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1519.2427058823532,-3.081784127734045e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1524.7034509803923,2.436125874936886e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1530.1641960784316,2.6995937125278604e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1535.6249411764707,-6.931584015729167e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1541.08568627451,4.90661741093037e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1546.5464313725493,9.286455517829821e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1552.0071764705885,5.448712712722264e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1557.4679215686276,-5.776943670736059e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1562.9286666666667,-1.3049889564001315e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1568.389411764706,-8.592657615356998e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1573.8501568627453,-1.0087448496650896e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1579.3109019607846,2.2834659356898669e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1584.7716470588239,-5.68748795696069e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1590.232392156863,-1.0930086917358089e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1595.693137254902,-8.88632506963701e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1601.1538823529413,-1.2612932333862695e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1606.6146274509806,3.895795459777965e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1612.07537254902,5.061311817189167e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1617.536117647059,-5.393690870036893e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1622.9968627450983,2.2995101234605625e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1628.4576078431373,-2.5486741518557555e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1633.9183529411766,5.16022454663454e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1639.379098039216,1.077409289867599e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1644.8398431372552,1.3086793132247192e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1650.3005882352943,1.283295749050471e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1655.7613333333334,-1.3680718687408011e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1661.2220784313727,-1.0825361781197916e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1666.682823529412,-4.241810547950423e-09,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1672.1435686274513,4.860040381478425e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1677.6043137254906,1.6405261008114745e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1683.0650588235296,1.469042291643231e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1688.5258039215687,-3.166107034222287e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1693.986549019608,-5.531534880620704e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1699.4472941176473,-1.1547106091511428e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1704.9080392156866,-1.3077843693613823e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1710.3687843137257,4.096658228762674e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1715.829529411765,2.1090171405226523e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1721.290274509804,2.2222714361966235e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1726.7510196078433,6.102266527306602e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1732.2117647058826,-1.7309862353693133e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1737.672509803922,-2.1624210728173064e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1743.133254901961,-4.61207293912318e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1748.594,6.688290307531342e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1754.0547450980393,3.5311073836184977e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1759.5154901960786,-5.294134846226109e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1764.976235294118,-8.020183406226651e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1770.4369803921572,-7.139494735750111e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1775.8977254901963,7.451832368303666e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1781.3584705882354,-3.9886025675971946e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1786.8192156862747,-1.1918272715558303e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1792.279960784314,-1.71066440043126e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1797.7407058823533,8.665103020427349e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1803.2014509803923,6.089974438044761e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1808.6621960784316,1.5015965397811312e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1814.1229411764707,3.14166363636644e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1819.58368627451,2.5142131846133594e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1825.0444313725493,-6.075189207622862e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1830.5051764705886,-7.939489420212922e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1835.9659215686277,-3.4313424833468944e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1841.4266666666667,3.0065783969016506e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1846.887411764706,7.32332670920797e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1852.3481568627453,6.921272010308673e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1857.8089019607846,1.4882098923947482e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1863.269647058824,-5.764604728619686e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1868.730392156863,-7.774738569985712e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1874.191137254902,1.0167039046862124e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1879.6518823529414,2.089112172670661e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1885.1126274509807,2.7849596863124663e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1890.57337254902,2.8240728939877603e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1896.034117647059,2.374213545067603e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1901.4948627450983,-2.6722988113495695e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1906.9556078431374,-2.590156951399767e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1912.4163529411767,-4.187980048027222e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1917.877098039216,-2.232562644925918e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1923.3378431372553,-2.321917505918985e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1928.7985882352943,-2.1569539481904173e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1934.2593333333336,-7.990109010385662e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1939.7200784313727,-1.33957079112462e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1945.180823529412,-2.1278669960495943e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1950.6415686274513,1.9316779626829745e-08,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1956.1023137254906,-1.701115437853676e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1961.5630588235294,-2.740132063290675e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1967.0238039215687,-1.6222896584887788e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1972.484549019608,3.562660906127977e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1977.9452941176473,1.3381116946526823e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1983.4060392156866,1.5530871175097607e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1988.866784313726,2.3609294797988643e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1994.3275294117648,-7.16057310688826e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,1999.788274509804,4.7101453076099664e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2005.2490196078434,1.6719068968349099e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2010.7097647058827,2.6274613957039382e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2016.170509803922,1.2624627147313133e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2021.6312549019613,-1.1112714473763055e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2027.092,-2.584447583615442e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2032.5527450980394,-4.566429895568657e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2038.0134901960787,7.861736434922096e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2043.474235294118,1.915033747759281e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2048.9349803921573,2.3270489132537014e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2054.3957254901966,1.2240497544480473e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2059.8564705882354,2.2948057586386785e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2065.3172156862747,2.226517271206993e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2070.777960784314,-1.598065360948818e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2076.2387058823533,-1.3012822344888078e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2081.6994509803926,2.926095670205257e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2087.1601960784315,-4.030230278456562e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2092.6209411764708,-5.39234651757324e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2098.08168627451,-3.3558603896136276e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2103.5424313725493,-1.665437089763548e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2109.0031764705886,4.702570275478519e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2114.463921568628,4.94723112064375e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2119.924666666667,-1.7960959334068528e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2125.385411764706,-1.0984322354996652e-05,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2130.8461568627454,-3.871615665860364e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2136.3069019607847,4.818486744767844e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2141.767647058824,9.092999138691198e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2147.2283921568633,8.951834321581743e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2152.689137254902,5.910725569430993e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2158.1498823529414,-1.1277468685315827e-05,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2163.6106274509807,-5.809460702132234e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2169.07137254902,-5.319424499907637e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2174.5321176470593,-3.838860927769229e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2179.992862745098,7.420739723343503e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2185.4536078431374,3.799779758782561e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2190.9143529411767,1.4776012596440725e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2196.375098039216,2.0941777610175093e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2201.8358431372553,-1.7217280057246935e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2207.2965882352946,3.2294936289828265e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2212.7573333333335,3.2741275901047823e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2218.2180784313728,6.4231721341923905e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2223.678823529412,5.010874485265689e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2229.1395686274514,-9.063168241222024e-07,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2234.6003137254907,-2.7352207367531558e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2240.06105882353,2.059897662047818e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2245.521803921569,1.8109038780038817e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2250.982549019608,-1.1301907837324513e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2256.4432941176474,-8.187928065384316e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2261.9040392156867,-5.545080189587763e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2267.364784313726,2.3820431327276127e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2272.825529411765,7.933161585292774e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2278.286274509804,6.124955946013833e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2283.7470196078434,2.5186821770520012e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2289.2077647058827,-5.314994165083075e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2294.668509803922,-5.314994165083551e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2300.1292549019613,-5.314994165083551e-06,difference of equal-sample representative means; not paired
M11,M11-M00,4,second_derivative,2305.59,-5.314994165083551e-06,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,913.1,0.00545503310622486,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,918.5607450980392,0.004768700295596506,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,924.0214901960785,0.004899553564266079,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,929.4822352941177,0.0046762499716255235,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,934.9429803921569,0.00456027648874946,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,940.4037254901962,0.0046367962510616145,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,945.8644705882353,0.004490852435348858,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,951.3252156862745,0.004352041511393678,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,956.7859607843137,0.004197051330976698,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,962.246705882353,0.004029819439593241,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,967.7074509803922,0.0038666251105324845,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,973.1681960784314,0.003680678458528708,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,978.6289411764706,0.0035152982734515392,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,984.0896862745099,0.003405203118964084,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,989.550431372549,0.0032882695029309295,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,995.0111764705882,0.0032380768777724445,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1000.4719215686275,0.003243013850887988,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1005.9326666666667,0.0032817160902764986,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1011.3934117647059,0.003309025082146144,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1016.8541568627452,0.0033634963511777194,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1022.3149019607844,0.003464790783754612,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1027.7756470588236,0.003554040175334894,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1033.2363921568628,0.0036207697482346646,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1038.697137254902,0.0037202650861805076,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1044.1578823529412,0.003808484385214417,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1049.6186274509805,0.0038789370122875866,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1055.0793725490196,0.003933326227185674,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1060.5401176470589,0.003978101350677443,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1066.0008627450982,0.004021601649991324,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1071.4616078431372,0.0040713581932101395,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1076.9223529411765,0.004146582348476313,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1082.3830980392158,0.004222042300483508,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1087.843843137255,0.00431371494306243,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1093.3045882352942,0.004398967313850366,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1098.7653333333333,0.004458100448120561,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1104.2260784313726,0.004480967498675104,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1109.6868235294119,0.004453788723070562,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1115.1475686274512,0.00433518132328603,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1120.6083137254902,0.004101281299889403,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1126.0690588235295,0.003755318257677831,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1131.5298039215686,0.0033516883996747016,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1136.990549019608,0.002942983751704098,difference of equal-sample representative means; not paired
