point_id,pc1,pc2,cluster
359,-0.31571983349760047,-0.049350868037197404,6
360,-0.2718934637526541,-0.06904197858111555,6
361,-0.1720321030844306,-0.044903997840655796,5
362,-0.28062275857422236,-0.006725754448570098,6
363,0.48319695516290884,0.02891546613218865,1
364,0.5286583900052764,0.21892405972279982,8
365,-0.1904966901285575,-0.0011968336534852186,5
366,0.45774442198364595,0.030007169898134622,1
367,0.4739521767646091,-0.004430366986115042,1
368,-0.21474786639163254,-0.08235723300862241,5
369,-0.2485971791779377,-0.10384077695472732,6
370,0.5355750095289816,-0.02333471004377019,1
371,-0.1843312832373343,-0.10178184467044066,5
372,-0.0622636525225671,-0.10632775698181307,5
373,-0.16106593590039112,-0.09136169009917222,5
374,-0.23372225641998964,-0.11040427905404876,5
375,-0.18284697802949176,-0.07946691545511797,5
376,-0.1253899891887133,-0.10051696350684963,5
377,-0.2539061880212239,-0.11549843951330996,6
378,-0.1426923771903177,-0.09000233815791553,5
379,0.5900294368253388,0.016725138035802167,1
380,-0.23302224119813877,-0.09369917312901965,5
381,-0.26761425805804206,-0.05592755139625083,5
382,0.5385628157969903,-0.004973970682768891,1
383,-0.24692698557353773,-0.061061244936690906,5
384,-0.2375876112154661,-0.06236247286468111,5
385,-0.2154311993260328,-0.06364968008647504,5
386,0.5589918324841427,0.04812396321177559,1
387,0.5491376037338624,0.06816433826754908,1
388,0.5582545206365261,0.05994758642766568,1
389,-0.21836132379984843,0.015098087129829074,5
390,0.4247352572304711,0.049100933739531116,1
391,0.5363416770157453,0.011351586404003244,1
392,-0.26081146220549856,-0.08809299206387577,6
393,0.5255898657209125,-0.001098825506180845,1
394,-0.26982514867420726,-0.08178138254095135,6
395,-0.2872210158911843,-0.06089448171770173,6
396,0.5365299466209114,-0.002638312285390132,1
397,-0.2550675288329637,-0.11312407692390808,6
398,-0.15998874960226026,-0.12592952110654126,5
399,0.5859427451697674,0.007596657557266073,1
400,0.46945178252113395,-0.040966324568173285,1
401,-0.22742759538828342,-0.08373691834217378,5
402,0.6004875475067021,0.030407565888674437,1
403,0.5082164954200107,0.1048527779862913,1
404,0.5416317750430992,0.09535158944718852,1
405,-0.26333546150034204,0.04420387943889337,5
406,0.41937694096434974,0.0849073567832967,1
407,-0.19920907670184865,-0.045727424660679306,5
408,-0.20620950946540886,-0.09342146245607175,5
409,-0.22854978719431282,-0.06788588573806631,6
410,-0.286146128208409,-0.04708271419733656,6
411,0.5887806079342656,0.022539606457862182,1
412,0.5289946683133886,-0.004121977279842315,1
